n,k,all-cycles,A-cycles,B-cycles,AA-cycles,AB-cycles,BB-cycles,AAA-cycles,AAB-cycles,ABB-cycles,BBB-cycles,AAAA-cycles,AAAB-cycles,AABB-cycles,ABBB-cycles,BBBB-cycles,AAAAA-cycles,AAAAB-cycles,AAABB-cycles,AABBB-cycles,ABBBB-cycles,BBBBB-cycles,max_cycle_len
1000,104,896.05,598.233,216.234,30.718,16.147,18.685,3.092,2.334,2.995,3.339,0.42,0.376,0.572,0.83,0.758,0.071,0.064,0.125,0.161,0.228,0.198,5.401
1000,105,895.05,597.403,215.514,30.875,16.227,18.733,3.134,2.366,3.037,3.382,0.429,0.386,0.582,0.845,0.775,0.072,0.067,0.129,0.168,0.231,0.206,5.437
1000,106,894.05,596.463,214.878,31.085,16.299,18.781,3.171,2.402,3.074,3.412,0.447,0.401,0.598,0.859,0.781,0.072,0.07,0.132,0.169,0.239,0.213,5.479
1000,107,893.05,595.544,214.265,31.289,16.35,18.813,3.228,2.432,3.097,3.422,0.46,0.407,0.601,0.89,0.799,0.075,0.071,0.134,0.174,0.248,0.218,5.515
1000,108,892.05,594.673,213.573,31.454,16.432,18.883,3.283,2.467,3.124,3.45,0.466,0.41,0.613,0.906,0.813,0.078,0.077,0.14,0.178,0.255,0.219,5.558
1000,109,891.052,593.819,212.846,31.66,16.506,18.962,3.323,2.486,3.16,3.482,0.476,0.413,0.616,0.927,0.831,0.08,0.081,0.144,0.178,0.262,0.22,5.605
1000,110,890.052,592.928,212.167,31.844,16.559,19.046,3.387,2.511,3.182,3.515,0.489,0.42,0.633,0.942,0.842,0.08,0.085,0.15,0.18,0.272,0.218,5.642
1000,111,889.053,592.075,211.472,32.025,16.631,19.1,3.414,2.546,3.227,3.543,0.506,0.425,0.647,0.945,0.857,0.084,0.087,0.153,0.186,0.281,0.221,5.693
1000,112,888.056,591.169,210.827,32.232,16.695,19.145,3.462,2.575,3.262,3.575,0.516,0.43,0.653,0.953,0.863,0.089,0.089,0.154,0.197,0.29,0.228,5.748
1000,113,887.057,590.25,210.174,32.45,16.751,19.217,3.51,2.601,3.291,3.59,0.525,0.447,0.666,0.958,0.877,0.091,0.089,0.159,0.202,0.299,0.234,5.789
1000,114,886.058,589.407,209.472,32.623,16.797,19.284,3.564,2.629,3.331,3.621,0.536,0.455,0.679,0.969,0.89,0.094,0.09,0.164,0.205,0.31,0.244,5.826
1000,115,885.059,588.506,208.831,32.82,16.874,19.302,3.603,2.657,3.37,3.649,0.548,0.463,0.686,0.99,0.912,0.097,0.092,0.168,0.213,0.315,0.246,5.86
1000,116,884.06,587.656,208.145,32.986,16.952,19.363,3.654,2.678,3.379,3.688,0.56,0.475,0.697,1.008,0.916,0.099,0.094,0.169,0.216,0.327,0.251,5.913
1000,117,883.061,586.754,207.483,33.197,17.019,19.423,3.695,2.707,3.405,3.711,0.571,0.489,0.704,1.018,0.933,0.098,0.097,0.172,0.216,0.333,0.258,5.951
1000,118,882.063,585.877,206.842,33.354,17.084,19.477,3.747,2.741,3.431,3.727,0.585,0.497,0.714,1.03,0.944,0.108,0.099,0.174,0.224,0.343,0.258,5.997
1000,119,881.065,585.01,206.192,33.506,17.159,19.509,3.809,2.765,3.466,3.764,0.593,0.507,0.721,1.044,0.946,0.111,0.103,0.175,0.231,0.35,0.267,6.045
1000,120,880.069,584.145,205.539,33.693,17.213,19.553,3.85,2.797,3.496,3.778,0.598,0.526,0.733,1.066,0.956,0.113,0.107,0.178,0.236,0.357,0.274,6.101
