estimated_true_dist,best_x,min_error,empirical_min_dist,experiment,real_alpha,real_p_aa,real_p_bb,empirical_true_dist
692.2009594323383,0.7017517122299958,4.043456274684665,670.0,7,0.4,0.4,0.4,700
902.3476693436492,0.9183654812197113,9.605648276651252,787.0,7,0.4,0.4,0.4,900
1019.931732432706,0.993255617751236,13.029939881337992,858.0,7,0.4,0.4,0.4,1100
1155.150710471434,1.1427917501898956,23.894819252104256,891.0,7,0.4,0.4,0.4,1300
1384.2351138447473,1.3846740738039396,62.46122029581202,929.0,7,0.4,0.4,0.4,1500
89.04618152559492,0.000518803826828003,1.0000000000000187,100.0,8,0.4,0.4,0.4,100
303.0798934268056,0.29470825621635444,1.180441306048966,299.0,8,0.4,0.4,0.4,300
501.74309191337323,0.5101013220841217,2.035731942846025,497.0,8,0.4,0.4,0.4,500
694.8946891155952,0.6759948763568878,3.663042814625784,675.0,8,0.4,0.4,0.4,700
859.8631897820442,0.8091735869614411,6.173180984935263,795.0,8,0.4,0.4,0.4,900
1020.0368944620772,0.9755554224829865,12.120746179930716,863.0,8,0.4,0.4,0.4,1100
1151.5469725564005,1.1014099143558502,20.217740179662766,910.0,8,0.4,0.4,0.4,1300
1339.5925223876668,1.2929992693456267,43.54454547797518,945.0,8,0.4,0.4,0.4,1500
90.54695986591395,0.000518803826828003,1.0000000000000187,100.0,9,0.4,0.4,0.4,100
301.87393779349145,0.32485962332847595,1.2471918029073255,300.0,9,0.4,0.4,0.4,300
490.3279002716502,0.4902038611963654,1.9113738587487543,498.0,9,0.4,0.4,0.4,500
672.1427421557154,0.6504211459520721,3.327610422818584,665.0,9,0.4,0.4,0.4,700
886.7311616193001,0.8938903836246491,8.695434571327834,785.0,9,0.4,0.4,0.4,900
