empirical_min_dist,estimated_true_dist,best_x,min_error,experiment,real_alpha,real_p_aa,real_p_bb,empirical_true_dist
786.0,877.7173435508378,0.870916972620843,0.011517540806576397,59,0.53,0.48,0.45,900
834.0,932.1797123547051,0.8860246506249352,0.013196912318164273,59,0.53,0.48,0.45,1000
866.0,1021.8593172298615,0.984176942720153,0.006985883949879001,59,0.53,0.48,0.45,1100
898.0,1122.051899022285,1.079786516946879,0.003119496444910667,59,0.53,0.48,0.45,1200
921.0,1237.5598929825355,1.2059093061488375,0.0033682737830912097,59,0.53,0.48,0.45,1300
934.0,1373.4018091890518,1.3601940149612655,0.001536405315945355,59,0.53,0.48,0.45,1400
942.0,1429.83454045788,1.4161540083419975,0.0022068201554312087,59,0.53,0.48,0.45,1500
100.0,98.62663707587545,0.09289314478624111,0.04449165692377608,60,0.53,0.48,0.45,100
200.0,199.08755345578876,0.16220342159334442,0.03314244390080932,60,0.53,0.48,0.45,200
300.0,300.5351809722449,0.28516885067953474,0.019060306738611917,60,0.53,0.48,0.45,300
400.0,406.8147651345077,0.43988212226732976,0.038668955643645316,60,0.53,0.48,0.45,400
495.0,496.49160715225383,0.5242110876360145,0.025061379767113985,60,0.53,0.48,0.45,500
588.0,591.6332340149148,0.6033768851888642,0.007624947617049795,60,0.53,0.48,0.45,600
672.0,697.0029308233707,0.7085880927974528,0.016313341361678016,60,0.53,0.48,0.45,700
739.0,782.4094747714926,0.7700784906375115,0.010305659296806956,60,0.53,0.48,0.45,800
796.0,914.2877363361033,0.9212134830531209,0.005843115135392004,60,0.53,0.48,0.45,900
837.0,987.3698231405049,0.9755993478475182,0.004016860334223266,60,0.53,0.48,0.45,1000
870.0,1102.007564480226,1.0925032424167083,0.004264039530961102,60,0.53,0.48,0.45,1100
895.0,1250.7265224071248,1.2645180907761264,0.002637040436415806,60,0.53,0.48,0.45,1200
917.0,1346.0810322748387,1.3551816626073347,0.0015768989075844418,60,0.53,0.48,0.45,1300
927.0,1405.0326729033,1.4115930793681728,0.0011833788335602019,60,0.53,0.48,0.45,1400
942.0,1480.6961661453904,1.480787148244587,0.0008310403425613703,60,0.53,0.48,0.45,1500
100.0,100.12643753289181,0.08580081983695326,0.010382087194478805,61,0.53,0.48,0.45,100
200.0,202.8014401101668,0.22027659180195466,0.033837834866376246,61,0.53,0.48,0.45,200
300.0,303.4977016353152,0.333172541401564,0.02211268736727557,61,0.53,0.48,0.45,300
400.0,403.32608395830044,0.43415034487545306,0.03309145571455463,61,0.53,0.48,0.45,400
498.0,496.32010522086233,0.515982825518124,0.02288137302796622,61,0.53,0.48,0.45,500
595.0,580.6040428247874,0.567598526204517,0.022275862248711614,61,0.53,0.48,0.45,600
679.0,682.0648768698696,0.6585710272312587,0.01592099014011695,61,0.53,0.48,0.45,700
736.0,742.9733119875427,0.6958460373990012,0.019804025327989486,61,0.53,0.48,0.45,800
788.0,853.5209182935611,0.8292951023502355,0.008869892291642771,61,0.53,0.48,0.45,900
832.0,975.8059550749875,0.9603241275084793,0.004364008654391745,61,0.53,0.48,0.45,1000
871.0,1044.568431143679,1.0161789775944623,0.005433695905808213,61,0.53,0.48,0.45,1100
891.0,1100.358342520383,1.058726732470689,0.004911375843179494,61,0.53,0.48,0.45,1200
917.0,1175.3993981916365,1.127341436015705,0.00395073003310611,61,0.53,0.48,0.45,1300
931.0,1336.4983328647074,1.314760651213691,0.001938635743656755,61,0.53,0.48,0.45,1400
950.0,1495.3208969750076,1.4833060444509256,0.0008202036769406125,61,0.53,0.48,0.45,1500
100.0,99.15173364847216,0.0869805337300234,0.03265493204072553,62,0.53,0.48,0.45,100
198.0,199.08583368666848,0.1874587095241797,0.02180186951179733,62,0.53,0.48,0.45,200
298.0,300.6062680411439,0.28784402153246297,0.02485209650987851,62,0.53,0.48,0.45,300
398.0,399.459264025459,0.3809515890399041,0.026504446716165368,62,0.53,0.48,0.45,400
498.0,510.42501483714403,0.5189958205277918,0.026570950762717815,62,0.53,0.48,0.45,500
590.0,615.7492020200801,0.6227456078379133,0.03877920960220149,62,0.53,0.48,0.45,600
669.0,693.6587680532439,0.6783981940558474,0.010440986163167595,62,0.53,0.48,0.45,700
743.0,798.9462888283305,0.7896370845042391,0.011894071649224326,62,0.53,0.48,0.45,800
799.0,922.2130225132272,0.9232892156386869,0.0069760031542808925,62,0.53,0.48,0.45,900
844.0,1038.2958947010002,1.044062135489776,0.004862982279344947,62,0.53,0.48,0.45,1000
874.0,1153.6881164865044,1.1644839630853048,0.0034452374535330374,62,0.53,0.48,0.45,1100
903.0,1415.3149654054127,1.4694253536958222,0.0006029127979248429,62,0.53,0.48,0.45,1200
920.0,1462.3134961364992,1.5002744535051338,0.002431740482403806,62,0.53,0.48,0.45,1300
934.0,1487.5802520092682,1.5002744535051338,0.0034553076228248797,62,0.53,0.48,0.45,1400
950.0,1509.688663397941,1.5002744535051338,0.003597339040456265,62,0.53,0.48,0.45,1500
100.0,99.96525820065777,0.07857738497451194,0.013762887663146576,63,0.53,0.48,0.45,100
200.0,202.61949467167506,0.18397419238669468,0.028228355136278523,63,0.53,0.48,0.45,200
300.0,305.608708718103,0.28928419316984894,0.03550184268985606,63,0.53,0.48,0.45,300
400.0,401.5208972388153,0.3909545155156556,0.023397643964327922,63,0.53,0.48,0.45,400
499.0,498.61385045414625,0.48720243749894526,0.01593998622220963,63,0.53,0.48,0.45,500
592.0,607.852595707663,0.6245000633179385,0.012217836522478655,63,0.53,0.48,0.45,600
672.0,708.8396223992819,0.7252628949398867,0.01452005961515428,63,0.53,0.48,0.45,700
736.0,805.0393327122113,0.8065465945912669,0.01573623493076237,63,0.53,0.48,0.45,800
793.0,907.6704822443805,0.9194397926585482,0.01199556003715802,63,0.53,0.48,0.45,900
832.0,1005.7036535687203,1.0209200243868188,0.007486307683803436,63,0.53,0.48,0.45,1000
865.0,1136.740710795811,1.1607249466126368,0.006662000281786783,63,0.53,0.48,0.45,1100
891.0,1242.6124199153594,1.2629004995082573,0.003317386628705077,63,0.53,0.48,0.45,1200
912.0,1378.7320380203303,1.4068874944758876,0.0012113207241832582,63,0.53,0.48,0.45,1300
926.0,1453.5009242297967,1.4762191709427979,0.0018555582421865009,63,0.53,0.48,0.45,1400
938.0,1490.7385964933642,1.5002744535051338,0.0015217445098542333,63,0.53,0.48,0.45,1500
100.0,99.81503365293908,0.09953849285919755,0.017099710805635684,64,0.53,0.48,0.45,100
200.0,199.73966677307965,0.21048492243742256,0.013136741404839789,64,0.53,0.48,0.45,200
297.0,299.4865628612555,0.30327758145792505,0.01509463205551695,64,0.53,0.48,0.45,300
397.0,399.1135428472659,0.3985782733804596,0.018121564107871187,64,0.53,0.48,0.45,400
497.0,492.39482407161694,0.47045346271769667,0.020304548032853233,64,0.53,0.48,0.45,500
587.0,576.4082085616747,0.5534435701407452,0.020016149035678665,64,0.53,0.48,0.45,600
667.0,681.2359607495737,0.6739533422331894,0.011029837941494368,64,0.53,0.48,0.45,700
734.0,785.4367826958553,0.7852768676822182,0.013127714395267732,64,0.53,0.48,0.45,800
782.0,891.5148472085397,0.8842219787998014,0.014193269305040859,64,0.53,0.48,0.45,900
828.0,974.4846849995839,0.9600363170548956,0.006193630634203805,64,0.53,0.48,0.45,1000
864.0,1041.6105182006409,1.015309324742072,0.007789570866838318,64,0.53,0.48,0.45,1100
889.0,1170.5691820976663,1.1680600534212668,0.0013093755789379785,64,0.53,0.48,0.45,1200
909.0,1225.0503739696442,1.2034467965662152,0.0037425934608456887,64,0.53,0.48,0.45,1300
924.0,1294.7410781642673,1.2731948027607627,0.00254436511486919,64,0.53,0.48,0.45,1400
937.0,1422.7623190115742,1.4148820054046412,0.0011642557408734087,64,0.53,0.48,0.45,1500
100.0,99.07527919961593,0.1091398573686862,0.04199512264342036,65,0.53,0.48,0.45,100
200.0,200.4440976090389,0.21427053533514417,0.013230101054138627,65,0.53,0.48,0.45,200
300.0,302.19133240971007,0.30833399446555,0.03887843283158015,65,0.53,0.48,0.45,300
400.0,406.20575947852126,0.4189280627106086,0.027274760656391218,65,0.53,0.48,0.45,400
499.0,519.2786713721354,0.5436244955830579,0.028947498201087607,65,0.53,0.48,0.45,500
596.0,628.9379147153535,0.6281303927401904,0.029101457125357097,65,0.53,0.48,0.45,600
680.0,743.8889306637344,0.7643414992725557,0.02654401473920698,65,0.53,0.48,0.45,700
743.0,822.0619229171577,0.8281050912905299,0.013037713647981194,65,0.53,0.48,0.45,800
793.0,901.8756302069244,0.8969922894583064,0.008811768615551751,65,0.53,0.48,0.45,900
840.0,1057.7963709726398,1.0821711782977832,0.005285808283095418,65,0.53,0.48,0.45,1000
871.0,1115.3251690552968,1.1141304310603117,0.005351788778656041,65,0.53,0.48,0.45,1100
894.0,1184.4205587808472,1.170971871541449,0.005117479590725122,65,0.53,0.48,0.45,1200
914.0,1255.9013761232814,1.2361553609292115,0.0045150053754517225,65,0.53,0.48,0.45,1300
928.0,1276.6715318258425,1.2401957461035744,0.0028103649107370753,65,0.53,0.48,0.45,1400
945.0,1358.270270033017,1.3188422938859246,0.0008535679820804231,65,0.53,0.48,0.45,1500
100.0,101.31638619661767,0.09238566517279195,0.038816744532962945,66,0.53,0.48,0.45,100
200.0,202.0093449537333,0.18076566134107241,0.028399938575592282,66,0.53,0.48,0.45,200
299.0,304.58804386449253,0.33720420736748047,0.04294617044519023,66,0.53,0.48,0.45,300
398.0,409.3771504823278,0.4450679295672632,0.02885344039166507,66,0.53,0.48,0.45,400
496.0,497.5080419646372,0.5247185672494638,0.033222103466054295,66,0.53,0.48,0.45,500
579.0,581.4768649133341,0.603757494898951,0.017088896671322254,66,0.53,0.48,0.45,600
654.0,660.8342611762677,0.6610077663647603,0.025520969824446255,66,0.53,0.48,0.45,700
728.0,778.7008077090015,0.7907524824046326,0.00936877973423306,66,0.53,0.48,0.45,800
776.0,891.6523448114606,0.9148746133502332,0.004746823371525849,66,0.53,0.48,0.45,900
825.0,990.9519809598645,1.0027224426889652,0.002695330474865271,66,0.53,0.48,0.45,1000
861.0,1100.422649538185,1.1107938462124891,0.005688283943798753,66,0.53,0.48,0.45,1100
885.0,1165.9743734952315,1.167105886023063,0.0035144411753200173,66,0.53,0.48,0.45,1200
904.0,1260.5544468085973,1.266552194174652,0.0032666600490056127,66,0.53,0.48,0.45,1300
919.0,1447.9804618276205,1.475188352977979,0.002669934591336319,66,0.53,0.48,0.45,1400
930.0,1482.8427352831238,1.5002744535051338,0.006687685245068209,66,0.53,0.48,0.45,1500
100.0,99.15173364847216,0.0869805337300234,0.025415592884304956,67,0.53,0.48,0.45,100
200.0,200.55415070817713,0.21156684077998428,0.03891245922596562,67,0.53,0.48,0.45,200
300.0,295.76198156128703,0.2918731665509995,0.03277679451224666,67,0.53,0.48,0.45,300
400.0,391.08813026754484,0.38154830158668596,0.01747872005218657,67,0.53,0.48,0.45,400
500.0,488.5265012378348,0.4893273156525459,0.0297308114158381,67,0.53,0.48,0.45,500
599.0,606.4270145247796,0.6001644995888864,0.0150906409277532,67,0.53,0.48,0.45,600
683.0,707.4853952068136,0.7004060887733963,0.015206363207532447,67,0.53,0.48,0.45,700
745.0,833.9590115138244,0.8580032725403086,0.013262098735450544,67,0.53,0.48,0.45,800
790.0,897.9040541752435,0.8958372447131122,0.009109565787609464,67,0.53,0.48,0.45,900
833.0,992.4207433875408,0.989653934069123,0.0033070206498092445,67,0.53,0.48,0.45,1000
868.0,1097.5760589071717,1.091488228124748,0.00348987361347938,67,0.53,0.48,0.45,1100
891.0,1137.7499028478298,1.1190877338390672,0.0033101912941188418,67,0.53,0.48,0.45,1200
915.0,1340.962096262627,1.3542266141681352,0.002504454876447169,67,0.53,0.48,0.45,1300
925.0,1458.8564983083038,1.4770438253146527,0.0029156348916323433,67,0.53,0.48,0.45,1400
942.0,1480.6961661453904,1.480787148244587,0.0018208693875982518,67,0.53,0.48,0.45,1500
100.0,99.9606231749938,0.07852980876075108,0.009201242894168401,68,0.53,0.48,0.45,100
200.0,202.1426605669891,0.213493677437299,0.02251288577623337,68,0.53,0.48,0.45,200
298.0,300.3488968961542,0.2772887924826127,0.025875001632338013,68,0.53,0.48,0.45,300
398.0,393.23784888879567,0.36306271240557264,0.028532234057095426,68,0.53,0.48,0.45,400
496.0,506.40101584079395,0.4982175363932116,0.027836377079976722,68,0.53,0.48,0.45,500
595.0,608.468036871049,0.6008246195548183,0.01676528571511195,68,0.53,0.48,0.45,600
677.0,689.8930813777985,0.6613938825810697,0.010111290505418365,68,0.53,0.48,0.45,700
738.0,767.8459223598694,0.7208714562275855,0.009046167751931691,68,0.53,0.48,0.45,800
787.0,864.8602831436838,0.8326307235594692,0.00891067806639918,68,0.53,0.48,0.45,900
828.0,967.6342370917247,0.9582257356498078,0.002520243938949349,68,0.53,0.48,0.45,1000
857.0,1035.9968331739506,1.013984624540168,0.005386980898707924,68,0.53,0.48,0.45,1100
885.0,1119.827169374186,1.0966200716637027,0.004511873872336136,68,0.53,0.48,0.45,1200
904.0,1337.4890443232177,1.3535105136833208,0.007670164286284767,68,0.53,0.48,0.45,1300
926.0,1326.5041426769915,1.3129051788770174,0.002297539934032698,68,0.53,0.48,0.45,1400
940.0,1501.7928021877005,1.5002744535051338,0.003409004408946344,68,0.53,0.48,0.45,1500
100.0,99.25302167239656,0.07680252788893327,0.025549362511316343,69,0.53,0.48,0.45,100
200.0,198.2621350622246,0.17348694115615904,0.023073442613351407,69,0.53,0.48,0.45,200
300.0,303.3352475067794,0.31501924233843676,0.025218615052198853,69,0.53,0.48,0.45,300
400.0,399.230206433569,0.4179742119365127,0.01259184721287315,69,0.53,0.48,0.45,400
494.0,497.35784767891323,0.5165537400832544,0.020239008454858938,69,0.53,0.48,0.45,500
586.0,617.304537936914,0.6604813938424237,0.022992151504053752,69,0.53,0.48,0.45,600
674.0,713.2042520107822,0.7332855441154358,0.01799107603891838,69,0.53,0.48,0.45,700
739.0,806.0430900561521,0.8150025937610303,0.01630331277569155,69,0.53,0.48,0.45,800
786.0,899.3311404184554,0.9064633700305749,0.01230960348929382,69,0.53,0.48,0.45,900
830.0,1003.6298104295948,1.0059909671198795,0.00536947296104822,69,0.53,0.48,0.45,1000
866.0,1091.6028288849652,1.0900345104820548,0.00249937686349972,69,0.53,0.48,0.45,1100
887.0,1134.8086771205715,1.118502184012868,0.0029824133293430955,69,0.53,0.48,0.45,1200
902.0,1212.5026801425934,1.200890235857316,0.002912861217428787,69,0.53,0.48,0.45,1300
926.0,1294.7197611639272,1.2731680411405224,0.0023882608427681614,69,0.53,0.48,0.45,1400
938.0,1380.2295425604818,1.361416899863118,0.0004711041320330486,69,0.53,0.48,0.45,1500
100.0,99.68037734583629,0.08121169755127053,0.010111028455043346,70,0.53,0.48,0.45,100
200.0,203.9156984865218,0.19077048756147053,0.038676362531180244,70,0.53,0.48,0.45,200
297.0,302.4404472832542,0.3142052430561221,0.02950804403342834,70,0.53,0.48,0.45,300
397.0,397.884911511748,0.3887867967436453,0.012400875217120634,70,0.53,0.48,0.45,400
495.0,484.84190382020694,0.4412681615069839,0.01515188894475621,70,0.53,0.48,0.45,500
586.0,592.4126380890153,0.5643380825714839,0.0285194019120919,70,0.53,0.48,0.45,600
669.0,687.5626805727103,0.6554323681570527,0.017303223276149055,70,0.53,0.48,0.45,700
730.0,760.4329232104703,0.7243586164880573,0.005849017938255596,70,0.53,0.48,0.45,800
788.0,840.1357502346123,0.7950406827291814,0.010862086189933402,70,0.53,0.48,0.45,900
834.0,962.4256034438372,0.9340842117357229,0.010203953302295855,70,0.53,0.48,0.45,1000
867.0,1050.0555470274721,1.017307525720028,0.010304209239225613,70,0.53,0.48,0.45,1100
888.0,1148.235591046151,1.1213711838848217,0.007887796172759441,70,0.53,0.48,0.45,1200
906.0,1225.0197846056974,1.2034073355659995,0.00444029865716699,70,0.53,0.48,0.45,1300
924.0,1363.0800137879235,1.3582406025282947,0.002950656095002413,70,0.53,0.48,0.45,1400
943.0,1498.6344577036045,1.5002744535051338,0.0034071642217608808,70,0.53,0.48,0.45,1500
100.0,100.04724144500398,0.1076773293160376,0.0071895876326772265,71,0.53,0.48,0.45,100
199.0,196.34341915120604,0.1921167182027037,0.031990629741824136,71,0.53,0.48,0.45,200
299.0,299.9816928212622,0.3150818788467156,0.030860171480623838,71,0.53,0.48,0.45,300
399.0,393.45654133443696,0.3801210151738602,0.026658248573131073,71,0.53,0.48,0.45,400
497.0,488.0075286659041,0.4398347078071891,0.016253897557635812,71,0.53,0.48,0.45,500
585.0,574.7158719251128,0.5411599864503638,0.016666970286290727,71,0.53,0.48,0.45,600
668.0,664.3531135711199,0.6370092834141079,0.01945607670843312,71,0.53,0.48,0.45,700
736.0,773.8815159311753,0.7605431766701596,0.010126573971152495,71,0.53,0.48,0.45,800
785.0,879.9123155574953,0.8810608656558858,0.007503629173270408,71,0.53,0.48,0.45,900
833.0,949.7178127496142,0.9201693075087551,0.006110156211004687,71,0.53,0.48,0.45,1000
859.0,1021.6889739904584,0.9969868658077949,0.006282532079398088,71,0.53,0.48,0.45,1100
889.0,1091.6700921206761,1.0567285314927333,0.006069236820315508,71,0.53,0.48,0.45,1200
911.0,1169.3248609556124,1.1259855139235206,0.004731773811297321,71,0.53,0.48,0.45,1300
934.0,1419.2128711621065,1.4142256849280026,0.00044485982526655586,71,0.53,0.48,0.45,1400
950.0,1506.530318913845,1.5002744535051338,0.001555056523498834,71,0.53,0.48,0.45,1500
100.0,100.07263281836143,0.09650959781281296,0.0062026836141659365,72,0.53,0.48,0.45,100
200.0,198.04431130317806,0.19154580363757337,0.021453682257918105,72,0.53,0.48,0.45,200
300.0,303.08590297337764,0.33928764906175796,0.025759770257187255,72,0.53,0.48,0.45,300
400.0,404.06666213144166,0.4276740327772563,0.01656944638604129,72,0.53,0.48,0.45,400
495.0,489.4832333083081,0.4897473244146534,0.018276531352234594,72,0.53,0.48,0.45,500
592.0,597.7453949917281,0.5964102187115699,0.009366301361459797,72,0.53,0.48,0.45,600
666.0,692.926224490538,0.7132258409746453,0.013805088807031884,72,0.53,0.48,0.45,700
733.0,868.6061419107347,0.956162548434121,0.013223269984158544,72,0.53,0.48,0.45,800
777.0,958.1753114020589,1.0399944965511794,0.006242591031339283,72,0.53,0.48,0.45,900
823.0,1040.9345486529385,1.096801786369039,0.0029496136410007453,72,0.53,0.48,0.45,1000
857.0,1190.7011691865594,1.2521204294846506,0.003572017475193975,72,0.53,0.48,0.45,1100
882.0,1288.1991251501013,1.344143175688281,0.0025385715011763004,72,0.53,0.48,0.45,1200
899.0,1411.7980607680092,1.4689108257544086,0.0027957594865901233,72,0.53,0.48,0.45,1300
917.0,1444.341901518908,1.4745482766946965,0.0038210806354487805,72,0.53,0.48,0.45,1400
932.0,1484.421907525172,1.5002744535051338,0.0024474484203292016,72,0.53,0.48,0.45,1500
100.0,100.0740007235467,0.06867657665665344,0.005429681284806622,73,0.53,0.48,0.45,100
200.0,199.18698829696746,0.1721102044704541,0.023592480163121685,73,0.53,0.48,0.45,200
300.0,298.916319297647,0.28646133782003796,0.02045507253608036,73,0.53,0.48,0.45,300
399.0,399.6550336999685,0.41493099997394994,0.01938676205038373,73,0.53,0.48,0.45,400
494.0,488.4354574529174,0.49293724346924417,0.026379843706273224,73,0.53,0.48,0.45,500
582.0,584.0145004291375,0.5999953397177367,0.012946423252711111,73,0.53,0.48,0.45,600
659.0,692.0455050363906,0.7257599121915137,0.011013198584464636,73,0.53,0.48,0.45,700
720.0,756.0454883620216,0.7685480828501905,0.013649859364641519,73,0.53,0.48,0.45,800
773.0,824.8068157173425,0.8208498838871856,0.018068212938331944,73,0.53,0.48,0.45,900
809.0,913.9557652483569,0.9106243296229832,0.008920610203808861,73,0.53,0.48,0.45,1000
843.0,1009.3878607396948,1.007599555250075,0.006342876730991336,73,0.53,0.48,0.45,1100
870.0,1065.6051166087439,1.0505652092082132,0.004985238438528604,73,0.53,0.48,0.45,1200
890.0,1136.1979619805445,1.1186859791450865,0.004149927066570103,73,0.53,0.48,0.45,1300
910.0,1229.6045590541323,1.2041993914210183,0.0027404431179766727,73,0.53,0.48,0.45,1400
930.0,1369.9444689415293,1.3595251602998384,0.0018770252193462563,73,0.53,0.48,0.45,1500
100.0,99.40447234900056,0.08396318858044013,0.037004302281951985,74,0.53,0.48,0.45,100
200.0,194.5514638704756,0.17908904032649997,0.04585912446698938,74,0.53,0.48,0.45,200
300.0,296.66347904396895,0.29524292809881136,0.030042127408402192,74,0.53,0.48,0.45,300
400.0,398.1482454878211,0.4041982136309609,0.02191905114806262,74,0.53,0.48,0.45,400
500.0,491.6180229213531,0.4873209375128495,0.01882591223270332,74,0.53,0.48,0.45,500
595.0,602.7244177994804,0.6031618010558203,0.009052179476167202,74,0.53,0.48,0.45,600
673.0,698.1227260805692,0.7089302395615771,0.011496948511524704,74,0.53,0.48,0.45,700
738.0,792.8224439860211,0.8029147663668521,0.011236891819829902,74,0.53,0.48,0.45,800
783.0,869.4474803957206,0.8779483680787807,0.01080862735674698,74,0.53,0.48,0.45,900
828.0,978.5778581065208,0.9861692242039197,0.0064450086523992626,74,0.53,0.48,0.45,1000
850.0,1044.031770408772,1.0454365594428674,0.006296990324321731,74,0.53,0.48,0.45,1100
877.0,1152.045228284749,1.1640082009476962,0.002428812882766268,74,0.53,0.48,0.45,1200
902.0,1258.9560196906903,1.2662660244878443,0.0011330715098353038,74,0.53,0.48,0.45,1300
927.0,1326.5041426769915,1.3129051788770174,0.0019578478446908402,74,0.53,0.48,0.45,1400
938.0,1490.7385964933642,1.5002744535051338,0.0015217445098542333,74,0.53,0.48,0.45,1500
100.0,101.13265857777684,0.13053172546887848,0.02417544609930404,75,0.53,0.48,0.45,100
200.0,199.7367104318723,0.19093964743262026,0.029070157063495933,75,0.53,0.48,0.45,200
300.0,301.9476686380335,0.2712650050657663,0.025788485901072685,75,0.53,0.48,0.45,300
396.0,397.1765140618971,0.368308396077541,0.034181930902275955,75,0.53,0.48,0.45,400
495.0,491.88827313316904,0.48042811328399637,0.02177180693530254,75,0.53,0.48,0.45,500
593.0,597.4001253560895,0.6010421265506,0.021135624500989394,75,0.53,0.48,0.45,600
682.0,710.2183239405982,0.7070959122087972,0.0121559045436969,75,0.53,0.48,0.45,700
749.0,803.789917769341,0.7910767054910028,0.011126364779588256,75,0.53,0.48,0.45,800
793.0,896.5834930883487,0.8954554235716565,0.0061817622135668755,75,0.53,0.48,0.45,900
836.0,971.8576115228485,0.9594814186793477,0.007620889685425809,75,0.53,0.48,0.45,1000
861.0,1045.3839574820986,1.0305509037696594,0.0060583407128572036,75,0.53,0.48,0.45,1100
881.0,1127.326406661325,1.1168516517923068,0.004149837837135414,75,0.53,0.48,0.45,1200
903.0,1160.1928625651208,1.1239020842747254,0.0030200761934950954,75,0.53,0.48,0.45,1300
922.0,1265.411999325548,1.237938808164497,0.0016800811429973116,75,0.53,0.48,0.45,1400
932.0,1307.871233869001,1.2757780149597784,0.0020556588905910724,75,0.53,0.48,0.45,1500
100.0,101.0451022613233,0.11798170947493003,0.031955210449568144,76,0.53,0.48,0.45,100
200.0,201.36784975959134,0.2126373055896036,0.02148347527754409,76,0.53,0.48,0.45,200
300.0,300.96086206364566,0.2988825084515169,0.033781424183329134,76,0.53,0.48,0.45,300
399.0,399.33101034742117,0.38674358007732185,0.024414726369594925,76,0.53,0.48,0.45,400
499.0,498.0612887092864,0.4766002104184875,0.02676429253097496,76,0.53,0.48,0.45,500
598.0,627.401115040404,0.6374157113250489,0.020171802083546887,76,0.53,0.48,0.45,600
683.0,715.735156500991,0.6918449721206319,0.017079534083940844,76,0.53,0.48,0.45,700
744.0,823.6754051649514,0.8123284811897666,0.02032561453182999,76,0.53,0.48,0.45,800
793.0,903.2301397986092,0.8874864008835801,0.012561701444262602,76,0.53,0.48,0.45,900
838.0,982.4938047066687,0.9504347907917865,0.009452419500830344,76,0.53,0.48,0.45,1000
870.0,1069.6217439110949,1.036296767492766,0.007024088468586297,76,0.53,0.48,0.45,1100
895.0,1209.159243052326,1.1999743593267553,0.0053869578730314244,76,0.53,0.48,0.45,1200
919.0,1260.5906608727191,1.236966138905386,0.0016841691445004421,76,0.53,0.48,0.45,1300
937.0,1343.0854586063049,1.315891026811009,0.0008697678747805467,76,0.53,0.48,0.45,1400
947.0,1491.6224508467624,1.4826302860073226,0.0005799547762059552,76,0.53,0.48,0.45,1500
100.0,100.08124138525908,0.11963454238262203,0.015858520588265524,77,0.53,0.48,0.45,100
200.0,204.15952134883113,0.23410315015932637,0.0353736455299222,77,0.53,0.48,0.45,200
300.0,294.21113634545844,0.2959830025350913,0.026584581762854245,77,0.53,0.48,0.45,300
399.0,384.23024779114155,0.3655525342590575,0.044296474084516924,77,0.53,0.48,0.45,400
497.0,477.0459682444709,0.4592673257174239,0.037543052076173436,77,0.53,0.48,0.45,500
590.0,588.9729705897593,0.5710980348051924,0.012904427973740903,77,0.53,0.48,0.45,600
671.0,702.1566785820027,0.7042955681447365,0.01171164201769495,77,0.53,0.48,0.45,700
734.0,791.4667605294949,0.7870875101751094,0.010023881572247845,77,0.53,0.48,0.45,800
786.0,861.0411964309949,0.8396127531891238,0.005575772065539343,77,0.53,0.48,0.45,900
827.0,929.4309218623815,0.8947364941192701,0.009436763806517976,77,0.53,0.48,0.45,1000
867.0,1037.113290375186,1.0008159801046728,0.004616489777394558,77,0.53,0.48,0.45,1100
886.0,1114.6496385522612,1.0780380910911673,0.004485945735338203,77,0.53,0.48,0.45,1200
912.0,1170.822172628693,1.1262977328263262,0.0032355826759783235,77,0.53,0.48,0.45,1300
925.0,1299.7511246994234,1.2742767211033246,0.0025298111058093932,77,0.53,0.48,0.45,1400
940.0,1354.7766932115771,1.3180458328259281,0.002243945028244965,77,0.53,0.48,0.45,1500
100.0,99.34620523176639,0.11782664625970946,0.02971578278228544,78,0.53,0.48,0.45,100
200.0,198.69281162977322,0.2181150093428159,0.04254082028712007,78,0.53,0.48,0.45,200
300.0,304.5241924695452,0.32187594388647145,0.020133356228065617,78,0.53,0.48,0.45,300
400.0,400.0575703423086,0.41184118920248086,0.025088956575540198,78,0.53,0.48,0.45,400
500.0,510.90071164280056,0.5354403956450704,0.023921654972160877,78,0.53,0.48,0.45,500
590.0,624.1194831485603,0.6689032905308387,0.026602571883989793,78,0.53,0.48,0.45,600
676.0,732.0063612518705,0.7675782890197977,0.012565292293489131,78,0.53,0.48,0.45,700
747.0,814.5742641507817,0.8258635027375472,0.0060823740123684324,78,0.53,0.48,0.45,800
799.0,941.9522354165475,0.9636190702633867,0.0054102778579048815,78,0.53,0.48,0.45,900
843.0,1123.4187023368938,1.1816931716566148,0.005193933664949341,78,0.53,0.48,0.45,1000
868.0,1235.0182599297482,1.2948523873187132,0.004489387776330702,78,0.53,0.48,0.45,1100
887.0,1303.4920702443922,1.3471115473481494,0.0053111436390826374,78,0.53,0.48,0.45,1200
914.0,1437.1213322609412,1.473328915956826,0.003759910892478527,78,0.53,0.48,0.45,1300
930.0,1460.7302142375172,1.4774244350247394,0.001638164175341029,78,0.53,0.48,0.45,1400
944.0,1501.7928021877005,1.5002744535051338,0.002458907975027878,78,0.53,0.48,0.45,1500
100.0,100.90470097041347,0.13406205673813326,0.016242976851130443,79,0.53,0.48,0.45,100
200.0,203.16441765589806,0.24897881152374124,0.03304983531995,79,0.53,0.48,0.45,200
300.0,295.8471686564947,0.3147431134215689,0.04381175374566613,79,0.53,0.48,0.45,300
399.0,394.05322053303036,0.3986346600041762,0.03207223299216257,79,0.53,0.48,0.45,400
499.0,486.4774599261779,0.46733193447038707,0.04129397370969821,79,0.53,0.48,0.45,500
590.0,574.3261433889045,0.5525343358333156,0.028203653044493772,79,0.53,0.48,0.45,600
