n,k,cycles,1-cycles,2-cycles,3-cycles,4-cycles,5-cycles,max_cycle_len
2000,2701,150,131,11,3,0,0,1282
2000,2702,151,131,11,3,0,0,678
2000,2703,150,131,11,3,0,0,1282
2000,2704,149,131,10,3,0,0,1282
2000,2705,150,131,10,3,0,0,885
2000,2706,150,131,10,3,0,0,885
2000,2707,149,131,10,3,0,0,885
2000,2708,148,130,10,3,0,0,886
2000,2709,147,130,9,3,0,0,888
2000,2710,148,130,9,3,0,0,888
2000,2711,147,130,9,3,0,0,1157
2000,2712,146,130,9,3,0,0,1259
2000,2713,147,130,9,3,0,0,1259
2000,2714,146,130,9,3,0,0,1259
2000,2715,146,130,9,3,0,0,1259
2000,2716,147,130,9,3,0,0,1196
2000,2717,147,130,9,3,0,0,1196
2000,2718,146,130,8,3,0,0,1196
2000,2719,146,130,8,3,0,0,1196
2000,2720,146,130,8,3,0,0,1196
2000,2721,146,130,8,3,0,0,1196
2000,2722,145,130,8,3,0,0,1750
2000,2723,144,130,8,3,0,0,1768
2000,2724,144,130,8,3,0,0,1768
2000,2725,145,130,8,3,0,0,1617
2000,2726,144,130,8,3,0,0,1768
2000,2727,145,130,8,3,0,0,1216
2000,2728,145,130,8,3,0,0,1216
2000,2729,144,129,8,3,0,0,1217
2000,2730,144,129,8,3,0,0,1217
2000,2731,145,129,8,3,0,0,1016
2000,2732,144,129,7,3,0,0,1016
2000,2733,145,129,7,3,0,0,784
2000,2734,144,129,7,3,0,0,985
2000,2735,143,129,7,3,0,0,1048
2000,2736,142,129,7,3,0,0,1048
2000,2737,141,128,7,3,0,0,1048
2000,2738,140,128,7,3,0,0,1062
2000,2739,139,128,7,3,0,0,1849
2000,2740,140,128,7,3,0,0,1245
2000,2741,139,128,7,3,0,0,1849
2000,2742,140,128,7,3,0,0,1690
2000,2743,140,128,7,3,0,0,1690
2000,2744,140,128,7,3,0,0,1690
2000,2745,140,128,7,3,0,0,1690
2000,2746,140,128,7,3,0,0,1690
2000,2747,140,128,7,3,0,0,1690
2000,2748,140,128,7,3,0,0,1690
2000,2749,139,128,7,3,0,0,1849
2000,2750,139,128,7,3,0,0,1849
2000,2751,138,127,7,3,0,0,1850
2000,2752,138,127,7,3,0,0,1850
2000,2753,138,127,7,3,0,0,1850
2000,2754,138,127,7,3,0,0,1850
2000,2755,138,127,7,3,0,0,1850
2000,2756,138,127,7,3,0,0,1850
2000,2757,138,127,7,3,0,0,1850
2000,2758,138,127,7,3,0,0,1850
2000,2759,137,126,7,3,0,0,1851
2000,2760,138,126,7,3,0,0,1615
2000,2761,139,126,7,3,0,0,912
2000,2762,139,126,7,3,0,0,912
2000,2763,140,126,7,3,0,0,912
2000,2764,139,126,7,3,0,0,1350
2000,2765,138,126,7,3,0,0,1586
2000,2766,138,126,7,3,0,0,1586
2000,2767,138,126,7,3,0,0,1586
2000,2768,139,126,7,3,0,0,1494
2000,2769,139,126,7,3,0,0,1494
2000,2770,140,126,7,3,0,0,1433
2000,2771,139,126,7,2,0,0,1433
2000,2772,138,126,7,2,0,0,1433
2000,2773,139,126,7,2,0,0,890
2000,2774,138,126,7,2,0,0,890
2000,2775,137,126,7,2,0,0,1311
2000,2776,137,126,7,2,0,0,1311
2000,2777,137,126,7,2,0,0,1311
2000,2778,137,126,7,2,0,0,1311
2000,2779,137,126,7,2,0,0,1311
2000,2780,136,126,7,2,0,0,1854
2000,2781,136,126,7,2,0,0,1854
2000,2782,137,126,7,2,0,0,1256
2000,2783,137,126,7,2,0,0,1256
2000,2784,138,126,7,2,0,0,1007
2000,2785,137,126,7,2,0,0,1256
2000,2786,138,126,7,2,0,0,1199
2000,2787,137,126,7,2,0,0,1256
2000,2788,136,126,7,2,0,0,1854
2000,2789,136,126,7,2,0,0,1854
2000,2790,136,126,7,2,0,0,1854
2000,2791,137,126,7,2,0,0,1340
2000,2792,136,126,7,2,0,0,1854
2000,2793,136,126,7,2,0,0,1854
2000,2794,137,126,7,2,0,0,1695
2000,2795,137,126,7,2,0,0,1695
2000,2796,137,126,7,2,0,0,1695
2000,2797,138,126,7,2,0,0,1452
2000,2798,138,126,7,2,0,0,1452
2000,2799,139,126,7,2,0,0,1231
2000,2800,138,125,7,2,0,0,1232
2000,2801,137,125,7,2,0,0,1391
2000,2802,136,124,7,2,0,0,1392
2000,2803,135,124,7,2,0,0,1613
2000,2804,136,124,7,2,0,0,1476
2000,2805,137,124,7,2,0,0,1020
2000,2806,136,124,7,2,0,0,1263
2000,2807,137,124,7,2,0,0,760
2000,2808,136,124,7,2,0,0,1263
2000,2809,135,124,7,2,0,0,1719
2000,2810,134,123,7,2,0,0,1720
2000,2811,135,123,7,2,0,0,1529
2000,2812,134,123,7,2,0,0,1720
2000,2813,134,123,7,2,0,0,1720
2000,2814,135,123,7,2,0,0,1288
2000,2815,135,123,7,2,0,0,1288
2000,2816,136,123,7,2,0,0,704
2000,2817,135,123,7,2,0,0,1136
2000,2818,134,123,6,2,0,0,1136
2000,2819,133,123,6,2,0,0,1722
2000,2820,134,123,6,2,0,0,1599
2000,2821,135,123,6,2,0,0,995
2000,2822,136,123,6,2,0,0,903
2000,2823,136,123,6,2,0,0,903
2000,2824,136,123,6,2,0,0,903
2000,2825,137,123,6,2,0,0,638
2000,2826,136,123,5,2,0,0,638
2000,2827,135,123,5,2,0,0,869
2000,2828,134,123,5,2,0,0,869
2000,2829,133,123,5,2,0,0,1008
2000,2830,134,123,5,2,0,0,1008
2000,2831,133,122,5,2,0,0,1008
2000,2832,132,122,5,1,0,0,1008
2000,2833,133,122,5,1,0,0,1008
2000,2834,132,122,5,1,0,0,1141
2000,2835,131,121,5,1,0,0,1142
2000,2836,131,121,5,1,0,0,1142
2000,2837,130,120,5,1,0,0,1143
2000,2838,129,120,5,1,0,0,1143
2000,2839,128,119,5,1,0,0,1144
2000,2840,127,118,5,1,0,0,1144
2000,2841,126,118,5,1,0,0,1777
2000,2842,126,118,5,1,0,0,1777
2000,2843,126,118,5,1,0,0,1777
2000,2844,125,118,5,1,0,0,1869
2000,2845,125,118,5,1,0,0,1869
2000,2846,125,118,5,1,0,0,1869
2000,2847,126,118,5,1,0,0,1412
2000,2848,125,118,5,1,0,0,1869
2000,2849,125,118,5,1,0,0,1869
2000,2850,126,118,5,1,0,0,1003
2000,2851,127,118,5,1,0,0,1003
2000,2852,126,117,5,1,0,0,1004
2000,2853,125,117,5,1,0,0,1745
2000,2854,124,117,5,1,0,0,1870
2000,2855,125,117,5,1,0,0,1310
2000,2856,126,117,5,1,0,0,1310
2000,2857,125,116,5,1,0,0,1311
2000,2858,124,116,5,1,0,0,1805
2000,2859,124,116,5,1,0,0,1805
2000,2860,124,116,5,1,0,0,1805
2000,2861,124,116,5,1,0,0,1805
2000,2862,123,115,5,1,0,0,1806
2000,2863,124,115,5,1,0,0,1774
2000,2864,124,115,5,1,0,0,1774
2000,2865,125,115,5,1,0,0,1511
2000,2866,126,115,5,1,0,0,1003
2000,2867,125,115,5,1,0,0,1003
2000,2868,126,115,5,1,0,0,794
2000,2869,125,115,5,1,0,0,1334
2000,2870,124,115,5,1,0,0,1597
2000,2871,125,115,5,1,0,0,1000
2000,2872,124,115,5,1,0,0,1000
2000,2873,123,115,5,1,0,0,1806
2000,2874,123,115,5,1,0,0,1806
2000,2875,124,115,5,1,0,0,1020
2000,2876,124,115,5,1,0,0,1020
2000,2877,125,115,5,1,0,0,1020
2000,2878,124,115,5,1,0,0,1020
2000,2879,123,115,5,1,0,0,1547
2000,2880,122,115,5,1,0,0,1872
2000,2881,123,115,5,1,0,0,981
2000,2882,124,115,5,1,0,0,981
2000,2883,124,115,5,1,0,0,981
2000,2884,125,115,5,1,0,0,981
2000,2885,124,115,5,1,0,0,1250
2000,2886,123,115,5,1,0,0,1526
2000,2887,123,115,5,1,0,0,1526
2000,2888,124,115,5,1,0,0,775
2000,2889,123,115,5,1,0,0,1526
2000,2890,122,115,5,1,0,0,1872
2000,2891,123,115,5,1,0,0,1609
2000,2892,123,115,5,1,0,0,1609
2000,2893,123,115,5,1,0,0,1609
2000,2894,124,115,5,1,0,0,1423
2000,2895,123,115,5,1,0,0,1686
2000,2896,123,115,5,1,0,0,1686
2000,2897,124,115,5,1,0,0,1580
2000,2898,124,115,5,1,0,0,1580
2000,2899,124,115,5,1,0,0,1580
2000,2900,123,114,5,1,0,0,1581
2000,2901,123,114,5,1,0,0,1581
2000,2902,123,114,5,1,0,0,1581
2000,2903,122,114,5,1,0,0,1767
2000,2904,123,114,5,1,0,0,901
2000,2905,123,114,5,1,0,0,901
2000,2906,124,114,5,1,0,0,866
2000,2907,123,114,5,1,0,0,1222
2000,2908,122,114,5,1,0,0,1767
2000,2909,123,114,5,1,0,0,1231
2000,2910,123,114,5,1,0,0,1231
2000,2911,122,114,5,1,0,0,1767
2000,2912,121,113,5,1,0,0,1768
2000,2913,121,113,5,1,0,0,1768
2000,2914,121,113,5,1,0,0,1768
2000,2915,120,113,5,1,0,0,1874
2000,2916,120,113,5,1,0,0,1874
2000,2917,120,113,5,1,0,0,1874
2000,2918,120,113,5,1,0,0,1874
2000,2919,120,113,5,1,0,0,1874
2000,2920,121,113,5,1,0,0,960
2000,2921,122,113,5,1,0,0,960
2000,2922,123,113,5,1,0,0,960
2000,2923,122,113,5,1,0,0,1429
2000,2924,123,113,5,1,0,0,1363
2000,2925,122,113,5,1,0,0,1680
2000,2926,121,112,5,1,0,0,1681
2000,2927,122,112,5,1,0,0,1398
2000,2928,123,112,5,1,0,0,1044
2000,2929,122,112,5,1,0,0,1110
2000,2930,122,112,5,1,0,0,1110
2000,2931,121,112,5,1,0,0,1464
2000,2932,120,112,5,1,0,0,1747
2000,2933,120,112,5,1,0,0,1747
2000,2934,120,112,5,1,0,0,1747
2000,2935,119,112,4,1,0,0,1749
2000,2936,119,112,4,1,0,0,1749
2000,2937,119,112,4,1,0,0,1749
2000,2938,118,111,4,1,0,0,1750
2000,2939,119,111,4,1,0,0,1450
2000,2940,120,111,4,1,0,0,1008
2000,2941,120,111,4,1,0,0,1008
2000,2942,119,111,4,1,0,0,1450
2000,2943,118,111,4,1,0,0,1750
2000,2944,119,111,4,1,0,0,1305
2000,2945,118,111,3,1,0,0,1307
2000,2946,117,111,3,1,0,0,1752
2000,2947,116,111,3,1,0,0,1880
2000,2948,117,111,3,1,0,0,1498
2000,2949,117,111,3,1,0,0,1498
2000,2950,118,111,3,1,0,0,1101
2000,2951,117,111,3,1,0,0,1498
2000,2952,118,111,3,1,0,0,1458
2000,2953,119,111,3,1,0,0,1367
2000,2954,119,111,3,1,0,0,1367
2000,2955,119,111,3,1,0,0,1367
2000,2956,120,111,3,1,0,0,1317
2000,2957,121,111,3,1,0,0,1143
2000,2958,120,111,3,1,0,0,1317
2000,2959,120,111,3,1,0,0,1317
2000,2960,119,111,3,1,0,0,1699
2000,2961,120,111,3,1,0,0,1127
2000,2962,120,111,3,1,0,0,1127
2000,2963,121,111,3,1,0,0,581
2000,2964,121,111,3,1,0,0,581
2000,2965,120,110,3,1,0,0,581
2000,2966,119,110,2,1,0,0,581
2000,2967,118,110,2,1,0,0,622
2000,2968,119,110,2,1,0,0,622
2000,2969,118,110,2,1,0,0,780
2000,2970,117,110,2,1,0,0,960
2000,2971,116,110,2,1,0,0,1051
2000,2972,117,110,2,1,0,0,780
2000,2973,116,110,2,1,0,0,1392
2000,2974,116,110,2,1,0,0,1392
2000,2975,117,110,2,1,0,0,1195
2000,2976,116,110,2,1,0,0,1634
2000,2977,115,110,2,1,0,0,1686
2000,2978,114,109,2,1,0,0,1687
2000,2979,114,109,2,1,0,0,1687
2000,2980,115,109,2,1,0,0,1377
2000,2981,116,109,2,1,0,0,756
2000,2982,115,109,2,1,0,0,931
2000,2983,114,109,2,1,0,0,1687
2000,2984,113,109,2,1,0,0,1884
2000,2985,113,109,2,1,0,0,1884
2000,2986,112,108,2,1,0,0,1885
2000,2987,112,108,2,1,0,0,1885
2000,2988,112,108,2,1,0,0,1885
2000,2989,112,108,2,1,0,0,1885
2000,2990,111,107,2,1,0,0,1886
2000,2991,112,107,2,1,0,0,1759
2000,2992,113,107,2,1,0,0,917
2000,2993,114,107,2,1,0,0,917
2000,2994,113,107,2,1,0,0,1467
2000,2995,114,107,2,1,0,0,851
2000,2996,113,107,2,1,0,0,851
2000,2997,112,106,2,1,0,0,852
2000,2998,111,106,2,1,0,0,1144
2000,2999,112,106,2,1,0,0,1083
2000,3000,111,106,2,1,0,0,1826
2000,3001,110,105,2,1,0,0,1827
2000,3002,111,105,2,1,0,0,1364
2000,3003,111,105,2,1,0,0,1364
2000,3004,110,105,2,0,0,0,1367
2000,3005,110,105,2,0,0,0,1367
2000,3006,109,104,2,0,0,0,1367
2000,3007,109,104,2,0,0,0,1367
2000,3008,108,104,2,0,0,0,1831
2000,3009,108,104,2,0,0,0,1831
2000,3010,109,104,2,0,0,0,1216
2000,3011,108,104,2,0,0,0,1831
2000,3012,108,104,2,0,0,0,1831
2000,3013,109,104,2,0,0,0,1556
2000,3014,109,104,2,0,0,0,1556
2000,3015,110,104,2,0,0,0,876
2000,3016,109,104,2,0,0,0,1556
2000,3017,109,104,2,0,0,0,1556
2000,3018,108,104,2,0,0,0,1617
2000,3019,107,103,2,0,0,0,1618
2000,3020,108,103,2,0,0,0,1231
2000,3021,107,103,2,0,0,0,1506
2000,3022,108,103,2,0,0,0,770
2000,3023,107,103,2,0,0,0,1123
2000,3024,106,103,2,0,0,0,1893
2000,3025,106,103,2,0,0,0,1893
2000,3026,106,103,2,0,0,0,1893
2000,3027,106,103,2,0,0,0,1893
2000,3028,107,103,2,0,0,0,1846
2000,3029,106,102,2,0,0,0,1847
2000,3030,107,102,2,0,0,0,1035
2000,3031,106,102,2,0,0,0,1847
2000,3032,105,101,2,0,0,0,1848
2000,3033,104,100,2,0,0,0,1849
2000,3034,103,99,2,0,0,0,1850
2000,3035,104,99,2,0,0,0,1781
2000,3036,105,99,2,0,0,0,1208
2000,3037,104,99,2,0,0,0,1781
2000,3038,104,99,2,0,0,0,1781
2000,3039,104,99,2,0,0,0,1781
2000,3040,105,99,2,0,0,0,1161
2000,3041,106,99,2,0,0,0,1072
2000,3042,107,99,2,1,0,0,1069
2000,3043,108,99,2,1,0,0,1059
2000,3044,107,99,2,1,0,0,1679
2000,3045,107,99,2,1,0,0,1679
2000,3046,107,99,2,1,0,0,1679
2000,3047,108,99,2,1,0,0,1328
2000,3048,109,99,2,1,0,0,683
2000,3049,110,99,2,1,0,0,683
2000,3050,109,99,2,1,0,0,683
2000,3051,108,98,2,1,0,0,683
2000,3052,108,98,2,1,0,0,683
2000,3053,107,98,2,1,0,0,1044
2000,3054,107,98,2,1,0,0,1044
2000,3055,106,98,2,1,0,0,1408
2000,3056,106,98,2,1,0,0,1408
2000,3057,107,98,2,1,0,0,842
2000,3058,106,98,2,1,0,0,1408
2000,3059,106,98,2,1,0,0,1408
2000,3060,106,98,2,1,0,0,1408
2000,3061,105,98,2,1,0,0,1690
2000,3062,106,98,2,1,0,0,1118
2000,3063,105,98,2,1,0,0,1690
2000,3064,105,98,2,1,0,0,1690
2000,3065,105,98,2,1,0,0,1690
2000,3066,104,98,2,1,0,0,1737
2000,3067,104,98,2,1,0,0,1737
2000,3068,105,98,2,1,0,0,900
2000,3069,106,98,2,1,0,0,837
2000,3070,105,98,2,1,0,0,906
2000,3071,106,98,2,1,0,0,906
2000,3072,106,98,2,1,0,0,906
2000,3073,106,98,2,1,0,0,906
2000,3074,105,98,2,1,0,0,1354
2000,3075,105,98,2,1,0,0,1354
2000,3076,106,98,2,1,0,0,922
2000,3077,105,98,2,1,0,0,922
2000,3078,104,98,2,1,0,0,1727
2000,3079,104,98,2,1,0,0,1727
2000,3080,103,98,2,1,0,0,1806
2000,3081,102,98,2,1,0,0,1895
2000,3082,103,98,2,1,0,0,959
2000,3083,102,98,2,1,0,0,1895
2000,3084,103,98,2,1,0,0,1105
2000,3085,103,98,2,1,0,0,1105
2000,3086,102,97,2,1,0,0,1106
2000,3087,101,96,2,1,0,0,1107
2000,3088,101,96,2,1,0,0,1107
2000,3089,100,96,2,1,0,0,1897
2000,3090,101,96,2,1,0,0,1305
2000,3091,101,96,2,1,0,0,1305
2000,3092,102,96,2,1,0,0,674
2000,3093,101,96,2,1,0,0,1223
2000,3094,100,96,2,1,0,0,1897
2000,3095,100,96,2,1,0,0,1897
2000,3096,100,96,2,1,0,0,1897
2000,3097,100,96,2,1,0,0,1897
2000,3098,100,96,2,1,0,0,1897
2000,3099,99,95,2,1,0,0,1898
2000,3100,100,95,2,1,0,0,1752
2000,3101,100,95,2,1,0,0,1752
2000,3102,99,95,2,1,0,0,1898
2000,3103,100,95,2,1,0,0,1336
2000,3104,101,95,2,1,0,0,1216
2000,3105,100,95,2,1,0,0,1778
2000,3106,101,95,2,1,0,0,1008
2000,3107,101,95,2,1,0,0,1008
2000,3108,100,95,2,1,0,0,1128
2000,3109,101,95,2,1,0,0,770
2000,3110,100,95,2,1,0,0,1512
2000,3111,99,95,2,1,0,0,1898
2000,3112,99,95,2,1,0,0,1898
2000,3113,100,95,2,1,0,0,1876
2000,3114,101,95,2,1,0,0,1447
2000,3115,101,95,2,1,0,0,1447
2000,3116,101,95,2,1,0,0,1447
2000,3117,102,95,2,1,0,0,1292
2000,3118,101,95,2,1,0,0,1292
2000,3119,100,95,2,1,0,0,1876
2000,3120,99,94,2,1,0,0,1877
2000,3121,100,94,2,1,0,0,987
2000,3122,99,94,2,1,0,0,1877
2000,3123,98,93,2,1,0,0,1878
2000,3124,99,93,2,1,0,0,1281
2000,3125,99,93,2,1,0,0,1281
2000,3126,98,93,2,1,0,0,1878
2000,3127,98,93,2,1,0,0,1878
2000,3128,99,93,2,1,0,0,1319
2000,3129,99,93,2,1,0,0,1319
2000,3130,100,93,2,1,0,0,960
2000,3131,99,93,2,1,0,0,1519
2000,3132,99,93,2,1,0,0,1519
2000,3133,98,93,2,1,0,0,1878
2000,3134,98,93,2,1,0,0,1878
2000,3135,99,93,2,1,0,0,1558
2000,3136,100,93,2,1,0,0,1065
2000,3137,99,93,2,1,0,0,1385
2000,3138,98,92,2,1,0,0,1386
2000,3139,97,92,2,1,0,0,1879
2000,3140,97,92,2,1,0,0,1879
2000,3141,98,92,2,1,0,0,1604
2000,3142,97,92,2,1,0,0,1879
2000,3143,97,92,2,1,0,0,1879
2000,3144,98,92,2,1,0,0,1823
2000,3145,98,92,2,1,0,0,1823
2000,3146,97,91,2,1,0,0,1824
2000,3147,97,91,2,1,0,0,1824
2000,3148,98,91,2,1,0,0,973
2000,3149,97,90,2,1,0,0,973
2000,3150,96,90,2,1,0,0,1825
2000,3151,97,90,2,1,0,0,950
2000,3152,98,90,2,1,0,0,875
2000,3153,97,90,2,1,0,0,875
2000,3154,97,90,2,1,0,0,875
2000,3155,96,90,2,1,0,0,1006
2000,3156,95,90,2,1,0,0,1881
2000,3157,95,90,2,1,0,0,1881
2000,3158,96,90,2,1,0,0,1724
2000,3159,96,90,2,1,0,0,1724
2000,3160,96,90,2,1,0,0,1724
2000,3161,95,90,2,1,0,0,1881
2000,3162,96,90,2,1,0,0,1796
2000,3163,95,90,2,1,0,0,1881
2000,3164,96,90,2,1,0,0,1265
2000,3165,97,91,2,1,0,0,1264
2000,3166,96,91,2,1,0,0,1880
2000,3167,96,91,2,1,0,0,1880
2000,3168,96,91,2,1,0,0,1880
2000,3169,96,91,2,1,0,0,1880
2000,3170,96,91,2,1,0,0,1880
2000,3171,96,91,2,1,0,0,1880
2000,3172,97,91,2,1,0,0,1177
2000,3173,96,91,2,1,0,0,1880
2000,3174,97,91,2,1,0,0,971
2000,3175,96,91,2,1,0,0,1880
2000,3176,97,91,2,1,0,0,1538
2000,3177,97,91,2,1,0,0,1538
2000,3178,97,91,2,1,0,0,1538
2000,3179,96,91,2,1,0,0,1880
2000,3180,96,91,2,1,0,0,1880
2000,3181,97,91,2,1,0,0,1791
2000,3182,98,91,2,1,0,0,1083
2000,3183,97,91,2,1,0,0,1791
2000,3184,98,91,2,1,0,0,1353
2000,3185,99,91,2,1,0,0,1301
2000,3186,98,91,2,1,0,0,1739
2000,3187,98,91,2,1,0,0,1739
2000,3188,98,91,2,1,0,0,1739
2000,3189,99,91,2,1,0,0,1071
2000,3190,98,91,2,1,0,0,1739
2000,3191,98,91,2,1,0,0,1739
2000,3192,98,91,2,1,0,0,1739
2000,3193,98,91,2,1,0,0,1739
2000,3194,99,91,2,1,0,0,1688
2000,3195,100,91,2,1,0,0,1440
2000,3196,101,91,2,1,0,0,991
2000,3197,100,91,2,1,0,0,991
2000,3198,99,91,2,1,0,0,1328
2000,3199,99,91,2,1,0,0,1328
2000,3200,98,91,2,1,0,0,1777
2000,3201,99,91,2,1,0,0,1695
2000,3202,98,91,2,1,0,0,1777
2000,3203,97,91,2,1,0,0,1799
2000,3204,98,91,2,1,0,0,1679
2000,3205,98,91,2,1,0,0,1679
2000,3206,99,91,2,1,0,0,1010
2000,3207,100,91,2,1,0,0,898
2000,3208,99,91,2,1,0,0,898
2000,3209,100,91,2,1,0,0,898
2000,3210,99,90,2,1,0,0,899
2000,3211,98,90,2,1,0,0,1011
2000,3212,97,90,2,1,0,0,1131
2000,3213,97,90,2,1,0,0,1131
2000,3214,97,90,2,1,0,0,1131
2000,3215,96,90,2,1,0,0,1131
2000,3216,95,90,2,1,0,0,1851
2000,3217,96,90,2,1,0,0,1329
2000,3218,95,90,2,1,0,0,1851
2000,3219,95,90,2,1,0,0,1851
2000,3220,95,90,2,1,0,0,1851
2000,3221,96,90,2,1,0,0,1198
2000,3222,96,90,2,1,0,0,1198
2000,3223,95,90,2,1,0,0,1851
2000,3224,95,90,2,1,0,0,1851
2000,3225,95,90,2,1,0,0,1851
2000,3226,94,89,2,1,0,0,1852
2000,3227,95,89,2,1,0,0,1744
2000,3228,94,89,2,1,0,0,1852
2000,3229,95,89,2,1,0,0,1266
2000,3230,95,89,2,1,0,0,1266
2000,3231,94,89,2,1,0,0,1852
2000,3232,94,89,2,1,0,0,1852
2000,3233,95,89,2,1,0,0,1618
2000,3234,94,89,2,1,0,0,1852
2000,3235,95,89,2,1,0,0,1707
2000,3236,96,89,2,1,0,0,919
2000,3237,97,89,2,1,0,0,910
2000,3238,97,89,2,1,0,0,910
2000,3239,97,89,2,1,0,0,910
2000,3240,96,89,2,1,0,0,1055
2000,3241,97,89,2,1,0,0,1055
2000,3242,98,89,2,1,0,0,652
2000,3243,97,89,2,1,0,0,788
2000,3244,98,89,2,1,0,0,788
2000,3245,97,89,2,1,0,0,840
2000,3246,98,89,2,1,0,0,840
2000,3247,97,89,2,1,0,0,1492
2000,3248,96,88,2,1,0,0,1493
2000,3249,97,88,2,1,0,0,1406
2000,3250,96,88,2,1,0,0,1467
2000,3251,97,88,2,1,0,0,1147
2000,3252,96,87,2,1,0,0,1147
2000,3253,95,87,2,1,0,0,1147
2000,3254,94,87,2,1,0,0,1234
2000,3255,95,87,2,1,0,0,1022
2000,3256,96,87,2,1,0,0,832
2000,3257,96,87,2,1,0,0,832
2000,3258,95,87,2,1,0,0,1380
2000,3259,96,87,2,1,0,0,1220
2000,3260,95,87,2,1,0,0,1335
2000,3261,96,87,2,1,0,0,1329
2000,3262,95,87,2,1,0,0,1541
2000,3263,96,87,2,1,0,0,1384
2000,3264,96,87,2,1,0,0,1384
2000,3265,95,87,2,1,0,0,1541
2000,3266,95,87,2,1,0,0,1541
2000,3267,96,87,2,1,0,0,1383
2000,3268,96,87,2,1,0,0,1383
2000,3269,95,87,2,1,0,0,1573
2000,3270,94,86,2,1,0,0,1574
2000,3271,94,86,2,1,0,0,1574
2000,3272,94,86,2,1,0,0,1574
2000,3273,95,86,2,1,0,0,1184
2000,3274,96,86,2,1,0,0,1174
2000,3275,95,86,2,1,0,0,1334
2000,3276,94,85,2,1,0,0,1335
2000,3277,94,85,2,1,0,0,1335
2000,3278,95,85,2,1,0,0,927
2000,3279,94,85,2,1,0,0,1335
2000,3280,93,85,2,1,0,0,1493
2000,3281,93,85,2,1,0,0,1493
2000,3282,94,85,2,1,0,0,1251
2000,3283,93,85,2,1,0,0,1641
2000,3284,94,85,2,1,0,0,1019
2000,3285,94,85,2,1,0,0,1019
2000,3286,94,85,2,1,0,0,1019
2000,3287,94,85,2,1,0,0,1019
2000,3288,93,85,2,1,0,0,1641
2000,3289,92,85,1,1,0,0,1643
2000,3290,93,85,1,1,0,0,1177
2000,3291,93,85,1,1,0,0,1177
2000,3292,92,84,1,1,0,0,1178
2000,3293,91,84,1,1,0,0,1644
2000,3294,92,84,1,1,0,0,1380
2000,3295,93,84,1,1,0,0,1051
2000,3296,92,83,1,1,0,0,1051
2000,3297,91,83,1,1,0,0,1380
2000,3298,91,83,1,1,0,0,1380
2000,3299,90,83,1,1,0,0,1644
2000,3300,90,83,1,1,0,0,1644
2000,3301,91,83,1,1,0,0,1214
2000,3302,90,83,1,1,0,0,1644
2000,3303,89,83,1,1,0,0,1650
2000,3304,89,83,1,1,0,0,1650
2000,3305,89,83,1,1,0,0,1650
2000,3306,89,83,1,1,0,0,1650
2000,3307,90,83,1,1,0,0,1076
2000,3308,89,82,1,1,0,0,1076
2000,3309,90,82,1,1,0,0,922
2000,3310,89,82,1,1,0,0,1165
2000,3311,88,82,1,1,0,0,1740
2000,3312,89,82,1,1,0,0,1535
2000,3313,90,82,1,1,0,0,956
2000,3314,89,82,1,1,0,0,1161
2000,3315,89,82,1,1,0,0,1161
2000,3316,88,82,1,1,0,0,1740
2000,3317,89,82,1,1,0,0,1147
2000,3318,89,82,1,1,0,0,1147
2000,3319,88,82,1,1,0,0,1740
2000,3320,87,82,1,1,0,0,1894
2000,3321,87,82,1,1,0,0,1894
2000,3322,86,82,1,1,0,0,1904
2000,3323,86,82,1,1,0,0,1904
2000,3324,85,81,1,1,0,0,1905
2000,3325,85,81,1,1,0,0,1905
2000,3326,86,81,1,1,0,0,1076
2000,3327,85,81,1,1,0,0,1905
2000,3328,85,81,1,1,0,0,1905
2000,3329,86,81,1,1,0,0,1593
2000,3330,86,81,1,1,0,0,1593
2000,3331,87,81,1,1,0,0,1496
2000,3332,88,81,1,1,0,0,765
2000,3333,89,81,1,1,0,0,765
2000,3334,89,81,1,1,0,0,765
2000,3335,88,81,1,1,0,0,1496
2000,3336,89,81,1,1,0,0,909
2000,3337,88,81,1,1,0,0,1496
2000,3338,88,81,1,1,0,0,1496
2000,3339,87,81,1,1,0,0,1783
2000,3340,87,81,1,1,0,0,1783
2000,3341,88,81,1,1,0,0,1283
2000,3342,87,81,1,1,0,0,1380
2000,3343,88,81,1,1,0,0,889
2000,3344,87,81,1,1,0,0,991
2000,3345,88,81,1,1,0,0,889
2000,3346,89,81,1,1,0,0,627
2000,3347,88,81,1,1,0,0,756
2000,3348,89,81,1,1,0,0,756
2000,3349,88,81,1,1,0,0,1088
2000,3350,87,81,1,1,0,0,1715
2000,3351,88,81,1,1,0,0,1432
2000,3352,87,81,1,1,0,0,1715
2000,3353,87,81,1,1,0,0,1715
2000,3354,88,81,1,1,0,0,1520
2000,3355,87,81,1,1,0,0,1715
2000,3356,88,81,1,1,0,0,1243
2000,3357,87,81,1,1,0,0,1408
2000,3358,87,81,1,1,0,0,1408
2000,3359,88,81,1,1,0,0,1345
2000,3360,89,81,1,1,0,0,1324
2000,3361,88,81,1,1,0,0,1387
2000,3362,87,81,1,1,0,0,1859
2000,3363,88,81,1,1,0,0,1745
2000,3364,88,81,1,1,0,0,1745
2000,3365,87,80,1,1,0,0,1746
2000,3366,87,80,1,1,0,0,1746
2000,3367,88,80,1,1,0,0,962
2000,3368,89,80,1,1,0,0,858
2000,3369,89,80,1,1,0,0,858
