n,k,all-cycles,1-cycles,2-cycles,3-cycles,4-cycles,5-cycles,max_cycle_len
1000,1252,132.5,111.73,13.03,2.83,1.1,0.45,662.5
1000,1253,132.34,111.55,12.96,2.84,1.11,0.45,656.92
1000,1254,132.21,111.42,12.96,2.84,1.09,0.46,653.06
1000,1255,132.01,111.25,12.95,2.83,1.08,0.45,644.32
1000,1256,131.71,111.09,12.87,2.82,1.09,0.45,659.97
1000,1257,131.5,110.96,12.84,2.8,1.09,0.45,643.51
1000,1258,131.26,110.81,12.81,2.8,1.08,0.44,655.1
1000,1259,131.06,110.63,12.76,2.77,1.08,0.45,650.12
1000,1260,130.95,110.47,12.75,2.76,1.07,0.45,641.09
1000,1261,130.77,110.28,12.71,2.77,1.07,0.44,645.1
1000,1262,130.52,110.12,12.68,2.77,1.07,0.44,661.04
1000,1263,130.32,109.98,12.62,2.76,1.07,0.43,641.02
1000,1264,130.02,109.82,12.57,2.75,1.07,0.43,652.19
1000,1265,129.8,109.63,12.58,2.75,1.07,0.43,661.97
1000,1266,129.65,109.42,12.53,2.74,1.06,0.42,634.52
1000,1267,129.41,109.19,12.53,2.71,1.05,0.42,627.19
1000,1268,129.23,109.0,12.51,2.71,1.05,0.42,629.67
1000,1269,128.82,108.76,12.51,2.69,1.04,0.42,646.05
1000,1270,128.54,108.56,12.46,2.7,1.04,0.42,644.68
1000,1271,128.33,108.39,12.44,2.7,1.03,0.42,642.42
1000,1272,128.07,108.22,12.43,2.71,1.02,0.42,644.12
1000,1273,127.83,107.98,12.38,2.73,1.02,0.42,650.05
1000,1274,127.81,107.89,12.35,2.73,1.02,0.42,643.87
1000,1275,127.54,107.7,12.3,2.7,1.03,0.43,651.61
1000,1276,127.43,107.54,12.24,2.7,1.03,0.43,633.1
1000,1277,127.08,107.3,12.22,2.69,1.02,0.42,643.0
1000,1278,126.82,107.07,12.19,2.68,1.01,0.42,644.26
1000,1279,126.61,106.89,12.17,2.67,1.01,0.42,644.65
1000,1280,126.43,106.76,12.08,2.66,1.01,0.42,632.75
1000,1281,126.2,106.61,12.03,2.64,1.0,0.42,638.42
1000,1282,125.89,106.45,11.96,2.62,0.98,0.44,653.11
1000,1283,125.66,106.26,11.93,2.62,0.98,0.44,651.99
1000,1284,125.46,106.05,11.92,2.63,0.97,0.44,646.3
1000,1285,125.24,105.88,11.9,2.63,0.95,0.43,662.97
1000,1286,125.13,105.78,11.87,2.62,0.94,0.42,664.35
1000,1287,124.87,105.56,11.87,2.61,0.94,0.42,650.41
1000,1288,124.69,105.38,11.87,2.6,0.94,0.42,647.3
1000,1289,124.51,105.23,11.82,2.59,0.93,0.42,630.23
1000,1290,124.12,105.06,11.8,2.59,0.93,0.42,685.4
1000,1291,123.91,104.82,11.8,2.58,0.92,0.41,689.49
1000,1292,123.72,104.63,11.77,2.58,0.92,0.41,684.84
1000,1293,123.73,104.52,11.73,2.58,0.91,0.41,664.37
1000,1294,123.57,104.35,11.72,2.57,0.91,0.41,664.91
1000,1295,123.31,104.18,11.71,2.56,0.91,0.41,663.12
1000,1296,123.12,103.97,11.68,2.56,0.91,0.41,667.16
1000,1297,122.99,103.81,11.64,2.55,0.91,0.41,647.38
1000,1298,122.83,103.62,11.63,2.54,0.92,0.42,642.24
1000,1299,122.58,103.44,11.6,2.53,0.92,0.42,657.09
1000,1300,122.3,103.22,11.61,2.53,0.91,0.43,658.7
1000,1301,122.04,103.05,11.58,2.51,0.92,0.43,660.3
1000,1302,121.97,102.87,11.55,2.53,0.91,0.43,638.56
1000,1303,121.64,102.62,11.54,2.51,0.9,0.43,643.14
1000,1304,121.32,102.48,11.47,2.5,0.89,0.42,647.87
1000,1305,121.09,102.31,11.44,2.5,0.89,0.41,640.95
1000,1306,120.84,102.12,11.44,2.5,0.89,0.4,655.53
1000,1307,120.71,101.96,11.43,2.5,0.91,0.39,647.54
1000,1308,120.58,101.87,11.39,2.51,0.91,0.39,667.72
1000,1309,120.58,101.7,11.38,2.51,0.92,0.39,641.36
1000,1310,120.35,101.44,11.36,2.48,0.91,0.4,614.43
1000,1311,120.13,101.27,11.35,2.45,0.91,0.4,621.69
1000,1312,119.95,101.13,11.33,2.45,0.91,0.4,622.26
1000,1313,119.61,100.96,11.33,2.47,0.9,0.39,657.79
1000,1314,119.39,100.78,11.29,2.49,0.89,0.38,654.34
1000,1315,119.09,100.63,11.26,2.49,0.88,0.38,678.43
1000,1316,118.76,100.39,11.24,2.49,0.88,0.38,694.38
1000,1317,118.69,100.27,11.22,2.48,0.88,0.39,676.02
1000,1318,118.44,100.08,11.21,2.46,0.87,0.39,676.2
1000,1319,118.22,99.86,11.2,2.46,0.86,0.4,664.29
1000,1320,117.96,99.63,11.2,2.45,0.86,0.4,668.72
1000,1321,117.81,99.5,11.19,2.43,0.84,0.4,665.51
1000,1322,117.58,99.31,11.16,2.42,0.84,0.41,665.29
1000,1323,117.34,99.18,11.17,2.41,0.84,0.4,677.14
1000,1324,117.25,99.04,11.16,2.4,0.84,0.4,667.66
1000,1325,117.07,98.82,11.16,2.4,0.84,0.4,665.0
1000,1326,116.84,98.63,11.15,2.4,0.85,0.39,665.33
1000,1327,116.74,98.52,11.11,2.4,0.85,0.39,649.04
1000,1328,116.62,98.41,11.08,2.4,0.83,0.4,630.62
1000,1329,116.38,98.24,11.03,2.39,0.84,0.39,638.24
1000,1330,116.26,98.09,11.02,2.38,0.83,0.39,637.23
1000,1331,115.99,97.95,10.99,2.37,0.84,0.39,661.77
1000,1332,115.8,97.78,10.95,2.36,0.85,0.39,663.66
1000,1333,115.59,97.6,10.91,2.34,0.85,0.38,647.41
1000,1334,115.37,97.42,10.9,2.34,0.84,0.37,671.39
1000,1335,115.23,97.27,10.86,2.34,0.84,0.37,659.27
1000,1336,114.92,97.1,10.84,2.34,0.83,0.37,672.83
1000,1337,114.88,96.98,10.82,2.33,0.82,0.37,648.18
1000,1338,114.76,96.89,10.83,2.33,0.82,0.37,648.67
1000,1339,114.82,96.82,10.81,2.33,0.82,0.38,626.3
1000,1340,114.59,96.69,10.78,2.31,0.81,0.39,627.05
1000,1341,114.39,96.55,10.76,2.31,0.81,0.39,629.34
1000,1342,114.26,96.42,10.73,2.31,0.8,0.39,617.62
1000,1343,114.08,96.29,10.7,2.29,0.79,0.39,611.14
1000,1344,113.91,96.16,10.69,2.3,0.8,0.39,619.71
1000,1345,113.67,96.03,10.68,2.3,0.79,0.39,657.88
1000,1346,113.53,95.91,10.64,2.3,0.79,0.39,660.26
1000,1347,113.36,95.65,10.63,2.29,0.79,0.39,630.37
1000,1348,113.16,95.52,10.59,2.29,0.78,0.4,624.39
1000,1349,113.02,95.38,10.56,2.29,0.78,0.41,604.19
1000,1350,112.84,95.28,10.55,2.28,0.77,0.4,625.69
1000,1351,112.62,95.15,10.49,2.29,0.76,0.38,628.52
1000,1352,112.38,94.98,10.51,2.29,0.75,0.39,654.17
1000,1353,112.38,94.87,10.51,2.27,0.76,0.39,634.24
1000,1354,112.14,94.76,10.49,2.25,0.74,0.38,648.91
1000,1355,111.96,94.59,10.49,2.26,0.74,0.38,665.72
1000,1356,111.69,94.41,10.45,2.24,0.75,0.39,672.12
1000,1357,111.48,94.26,10.45,2.23,0.75,0.38,664.53
1000,1358,111.34,94.18,10.4,2.23,0.76,0.38,668.09
1000,1359,111.26,94.01,10.38,2.25,0.76,0.39,641.66
1000,1360,110.96,93.79,10.39,2.24,0.77,0.38,661.81
1000,1361,110.87,93.62,10.37,2.24,0.76,0.38,656.94
1000,1362,110.62,93.47,10.28,2.24,0.76,0.39,663.6
1000,1363,110.45,93.36,10.26,2.23,0.75,0.39,658.36
1000,1364,110.17,93.24,10.25,2.23,0.75,0.39,684.42
1000,1365,109.86,92.99,10.23,2.22,0.74,0.39,683.0
1000,1366,109.68,92.86,10.21,2.21,0.74,0.38,697.6
1000,1367,109.51,92.67,10.19,2.2,0.74,0.38,684.22
1000,1368,109.37,92.55,10.17,2.2,0.74,0.37,676.46
1000,1369,109.12,92.34,10.14,2.19,0.74,0.37,675.22
1000,1370,108.92,92.17,10.11,2.19,0.74,0.36,674.69
1000,1371,108.82,92.03,10.1,2.18,0.75,0.36,657.25
1000,1372,108.67,91.89,10.06,2.2,0.72,0.36,672.43
1000,1373,108.48,91.73,10.02,2.2,0.73,0.37,668.01
1000,1374,108.34,91.6,9.99,2.19,0.72,0.37,648.17
1000,1375,108.24,91.47,9.95,2.18,0.72,0.37,642.63
1000,1376,108.06,91.4,9.87,2.17,0.72,0.37,635.22
1000,1377,107.92,91.27,9.85,2.15,0.71,0.38,632.01
1000,1378,107.83,91.17,9.83,2.16,0.69,0.38,630.99
1000,1379,107.68,91.09,9.81,2.14,0.68,0.38,644.1
1000,1380,107.37,90.97,9.77,2.11,0.68,0.38,669.51
1000,1381,107.16,90.85,9.78,2.1,0.69,0.38,685.45
1000,1382,106.87,90.66,9.74,2.11,0.68,0.38,677.49
1000,1383,106.65,90.53,9.73,2.1,0.68,0.38,682.96
1000,1384,106.55,90.39,9.72,2.08,0.69,0.37,683.4
1000,1385,106.3,90.25,9.71,2.06,0.69,0.36,696.65
1000,1386,106.27,90.13,9.65,2.06,0.7,0.35,669.68
1000,1387,106.25,90.06,9.63,2.04,0.7,0.35,644.74
1000,1388,105.97,89.83,9.61,2.04,0.68,0.34,661.37
1000,1389,105.76,89.71,9.6,2.05,0.68,0.34,679.93
1000,1390,105.68,89.58,9.57,2.03,0.67,0.34,667.44
1000,1391,105.33,89.49,9.55,2.03,0.68,0.34,713.35
1000,1392,105.31,89.4,9.55,2.02,0.68,0.34,697.16
1000,1393,105.26,89.31,9.51,2.02,0.68,0.34,683.52
1000,1394,105.12,89.18,9.49,2.02,0.68,0.34,686.96
1000,1395,104.99,89.07,9.46,2.01,0.68,0.33,674.62
1000,1396,104.93,88.96,9.43,2.0,0.67,0.33,661.53
1000,1397,104.72,88.77,9.43,1.97,0.66,0.33,653.53
1000,1398,104.47,88.51,9.44,1.97,0.67,0.33,659.09
1000,1399,104.25,88.34,9.4,1.95,0.66,0.33,653.84
1000,1400,104.2,88.21,9.42,1.95,0.66,0.33,652.54
1000,1401,103.96,88.06,9.39,1.93,0.67,0.32,640.11
1000,1402,103.73,87.93,9.38,1.93,0.67,0.31,674.08
1000,1403,103.56,87.8,9.34,1.94,0.67,0.31,652.5
1000,1404,103.42,87.68,9.28,1.95,0.66,0.31,657.03
1000,1405,103.22,87.49,9.28,1.93,0.66,0.31,650.24
1000,1406,103.1,87.4,9.25,1.93,0.67,0.32,666.14
1000,1407,103.07,87.31,9.23,1.94,0.65,0.32,653.33
1000,1408,102.89,87.24,9.22,1.93,0.65,0.32,663.05
1000,1409,102.6,87.14,9.18,1.93,0.64,0.31,682.11
1000,1410,102.43,87.0,9.16,1.91,0.64,0.3,662.25
1000,1411,102.16,86.85,9.12,1.89,0.64,0.31,680.21
1000,1412,102.03,86.72,9.1,1.9,0.64,0.31,691.81
1000,1413,101.87,86.61,9.09,1.9,0.64,0.32,701.21
1000,1414,101.64,86.49,9.07,1.9,0.63,0.32,701.94
1000,1415,101.49,86.29,9.07,1.89,0.63,0.32,691.42
1000,1416,101.38,86.15,9.03,1.89,0.64,0.32,686.69
1000,1417,101.24,86.05,9.0,1.89,0.64,0.31,687.88
1000,1418,101.09,85.88,9.0,1.87,0.63,0.31,676.86
1000,1419,100.86,85.71,8.98,1.88,0.63,0.3,678.31
1000,1420,100.72,85.6,8.97,1.88,0.62,0.3,689.16
1000,1421,100.68,85.47,8.96,1.87,0.62,0.3,671.26
1000,1422,100.49,85.27,8.95,1.86,0.61,0.3,660.86
1000,1423,100.22,85.19,8.93,1.86,0.6,0.29,684.4
1000,1424,100.1,85.03,8.93,1.86,0.6,0.29,672.49
1000,1425,100.02,84.91,8.91,1.84,0.61,0.29,667.76
1000,1426,99.76,84.77,8.92,1.83,0.6,0.29,681.9
1000,1427,99.61,84.58,8.89,1.83,0.6,0.29,663.1
1000,1428,99.56,84.43,8.89,1.82,0.6,0.28,651.33
1000,1429,99.35,84.28,8.88,1.8,0.6,0.28,658.79
1000,1430,99.19,84.13,8.87,1.8,0.6,0.27,661.5
1000,1431,99.17,84.0,8.87,1.79,0.59,0.27,647.41
1000,1432,99.01,83.85,8.85,1.79,0.59,0.27,652.62
1000,1433,98.83,83.73,8.82,1.79,0.58,0.27,653.86
1000,1434,98.59,83.61,8.82,1.78,0.58,0.28,665.17
1000,1435,98.38,83.48,8.82,1.77,0.58,0.28,684.67
1000,1436,98.29,83.41,8.81,1.74,0.58,0.28,648.3
1000,1437,98.01,83.27,8.79,1.71,0.59,0.26,664.53
1000,1438,97.86,83.15,8.78,1.71,0.59,0.25,675.91
1000,1439,97.65,83.05,8.74,1.68,0.58,0.27,698.73
1000,1440,97.61,82.94,8.75,1.67,0.58,0.25,679.97
1000,1441,97.46,82.83,8.75,1.64,0.57,0.25,685.42
1000,1442,97.43,82.67,8.75,1.64,0.57,0.25,659.39
1000,1443,97.26,82.48,8.72,1.65,0.56,0.25,651.82
1000,1444,97.0,82.3,8.68,1.66,0.56,0.25,655.51
1000,1445,96.85,82.18,8.67,1.65,0.55,0.25,661.76
1000,1446,96.54,82.03,8.64,1.65,0.55,0.25,686.25
1000,1447,96.46,81.91,8.62,1.64,0.56,0.25,677.68
1000,1448,96.4,81.75,8.55,1.66,0.56,0.25,643.55
1000,1449,96.16,81.58,8.53,1.65,0.56,0.25,655.43
1000,1450,95.95,81.51,8.51,1.63,0.56,0.25,673.27
1000,1451,95.81,81.41,8.5,1.62,0.56,0.25,677.85
1000,1452,95.57,81.32,8.48,1.6,0.56,0.25,684.6
1000,1453,95.28,81.19,8.45,1.57,0.55,0.25,714.32
1000,1454,95.03,80.94,8.43,1.57,0.55,0.24,708.6
1000,1455,94.88,80.81,8.4,1.55,0.55,0.24,694.37
1000,1456,94.84,80.66,8.4,1.55,0.55,0.24,665.23
1000,1457,94.68,80.58,8.39,1.55,0.55,0.25,669.25
1000,1458,94.44,80.48,8.35,1.54,0.55,0.26,699.3
1000,1459,94.42,80.33,8.34,1.55,0.55,0.26,680.61
1000,1460,94.4,80.26,8.31,1.54,0.55,0.27,645.17
1000,1461,94.21,80.17,8.31,1.53,0.55,0.27,676.08
1000,1462,94.0,80.04,8.28,1.53,0.56,0.27,691.99
1000,1463,93.81,79.93,8.25,1.52,0.54,0.28,703.27
1000,1464,93.68,79.85,8.21,1.53,0.52,0.28,708.87
1000,1465,93.46,79.72,8.17,1.52,0.53,0.28,722.08
1000,1466,93.22,79.55,8.16,1.51,0.53,0.28,713.95
1000,1467,93.14,79.41,8.15,1.51,0.53,0.28,703.03
1000,1468,93.08,79.31,8.15,1.5,0.53,0.28,691.56
1000,1469,92.85,79.15,8.14,1.49,0.53,0.28,698.38
1000,1470,92.71,79.0,8.12,1.49,0.52,0.27,690.88
1000,1471,92.71,78.89,8.13,1.49,0.52,0.27,683.91
1000,1472,92.54,78.73,8.11,1.48,0.52,0.27,677.07
1000,1473,92.37,78.61,8.07,1.48,0.51,0.28,689.96
1000,1474,92.25,78.51,8.05,1.47,0.48,0.28,699.01
1000,1475,92.18,78.4,8.01,1.47,0.47,0.28,677.37
1000,1476,92.16,78.31,8.0,1.47,0.47,0.28,664.25
1000,1477,92.08,78.21,7.97,1.46,0.47,0.28,660.16
1000,1478,91.86,78.1,7.93,1.47,0.47,0.28,678.57
1000,1479,91.73,78.02,7.92,1.47,0.47,0.28,667.85
1000,1480,91.73,77.94,7.92,1.46,0.48,0.27,658.76
1000,1481,91.58,77.82,7.88,1.45,0.48,0.27,662.19
1000,1482,91.4,77.74,7.84,1.44,0.48,0.27,661.07
1000,1483,91.24,77.53,7.86,1.43,0.48,0.27,651.43
1000,1484,90.94,77.27,7.87,1.43,0.47,0.28,670.37
1000,1485,90.85,77.2,7.85,1.43,0.47,0.28,674.43
1000,1486,90.88,77.14,7.83,1.43,0.49,0.28,658.84
1000,1487,90.64,77.0,7.78,1.43,0.48,0.28,653.94
1000,1488,90.57,76.92,7.76,1.43,0.47,0.28,648.25
1000,1489,90.26,76.76,7.74,1.44,0.46,0.28,664.13
1000,1490,89.98,76.59,7.72,1.44,0.46,0.27,678.43
1000,1491,89.75,76.41,7.67,1.44,0.45,0.27,678.76
1000,1492,89.56,76.28,7.66,1.42,0.45,0.27,675.88
1000,1493,89.55,76.2,7.66,1.4,0.45,0.29,676.17
1000,1494,89.51,76.11,7.68,1.4,0.45,0.29,647.13
1000,1495,89.32,76.02,7.66,1.4,0.45,0.29,677.89
1000,1496,89.09,75.9,7.64,1.4,0.45,0.29,682.2
1000,1497,89.08,75.77,7.62,1.41,0.45,0.29,666.43
1000,1498,89.03,75.61,7.63,1.41,0.45,0.29,655.43
1000,1499,88.82,75.5,7.64,1.4,0.45,0.28,680.28
1000,1500,88.69,75.42,7.6,1.39,0.45,0.27,689.05
1000,1501,88.68,75.34,7.56,1.39,0.45,0.27,669.58
1000,1502,88.47,75.22,7.56,1.37,0.46,0.25,675.58
1000,1503,88.3,75.13,7.56,1.35,0.47,0.25,686.7
1000,1504,88.21,75.01,7.54,1.35,0.46,0.25,665.18
1000,1505,88.05,74.88,7.52,1.35,0.45,0.25,658.3
1000,1506,87.83,74.76,7.52,1.35,0.45,0.25,676.31
1000,1507,87.61,74.66,7.51,1.33,0.43,0.27,677.21
1000,1508,87.39,74.57,7.5,1.33,0.43,0.27,702.71
1000,1509,87.21,74.45,7.47,1.29,0.43,0.27,696.55
1000,1510,87.1,74.34,7.45,1.29,0.43,0.28,678.16
1000,1511,86.91,74.15,7.43,1.28,0.42,0.28,680.97
1000,1512,86.69,74.0,7.43,1.28,0.42,0.28,690.95
1000,1513,86.51,73.88,7.4,1.27,0.41,0.28,700.05
1000,1514,86.45,73.76,7.39,1.27,0.41,0.29,685.65
1000,1515,86.19,73.64,7.35,1.26,0.41,0.29,690.24
1000,1516,86.0,73.49,7.34,1.27,0.4,0.29,686.71
1000,1517,85.72,73.41,7.31,1.27,0.4,0.29,714.95
1000,1518,85.82,73.29,7.32,1.27,0.39,0.29,673.95
1000,1519,85.78,73.17,7.3,1.28,0.39,0.29,671.72
1000,1520,85.6,73.02,7.31,1.26,0.38,0.29,669.45
1000,1521,85.32,72.92,7.29,1.25,0.37,0.28,680.36
1000,1522,85.18,72.81,7.3,1.24,0.37,0.28,682.21
1000,1523,85.0,72.67,7.28,1.22,0.37,0.28,705.91
1000,1524,85.02,72.58,7.29,1.22,0.37,0.28,693.84
1000,1525,84.82,72.51,7.25,1.22,0.37,0.28,700.57
1000,1526,84.77,72.39,7.21,1.23,0.37,0.28,677.8
1000,1527,84.58,72.28,7.19,1.23,0.37,0.28,689.0
1000,1528,84.4,72.16,7.19,1.23,0.37,0.28,690.71
1000,1529,84.29,72.06,7.18,1.23,0.37,0.27,686.19
1000,1530,84.2,71.93,7.17,1.22,0.37,0.27,677.13
1000,1531,83.98,71.83,7.16,1.21,0.37,0.27,687.95
1000,1532,83.89,71.69,7.13,1.21,0.37,0.27,684.62
1000,1533,83.7,71.61,7.12,1.21,0.37,0.27,690.78
1000,1534,83.64,71.51,7.12,1.21,0.36,0.28,693.21
1000,1535,83.6,71.41,7.11,1.21,0.36,0.28,658.3
1000,1536,83.39,71.34,7.11,1.21,0.36,0.28,696.98
1000,1537,83.24,71.23,7.08,1.2,0.36,0.28,700.35
1000,1538,83.1,71.11,7.06,1.2,0.36,0.28,707.92
1000,1539,83.05,70.98,7.05,1.19,0.35,0.28,690.59
1000,1540,82.98,70.91,7.01,1.2,0.35,0.28,689.93
1000,1541,82.98,70.79,7.03,1.2,0.34,0.28,676.43
1000,1542,82.87,70.72,7.02,1.18,0.34,0.28,678.25
1000,1543,82.73,70.56,6.99,1.18,0.34,0.28,676.08
1000,1544,82.56,70.46,6.96,1.19,0.34,0.28,688.39
1000,1545,82.55,70.36,6.95,1.18,0.34,0.29,672.64
1000,1546,82.29,70.24,6.95,1.17,0.34,0.29,696.72
1000,1547,82.12,70.12,6.94,1.16,0.34,0.29,695.22
1000,1548,82.07,70.03,6.93,1.16,0.34,0.29,676.25
1000,1549,81.87,69.9,6.89,1.17,0.33,0.29,682.31
1000,1550,81.76,69.84,6.86,1.16,0.33,0.29,688.15
1000,1551,81.56,69.73,6.83,1.17,0.33,0.28,704.06
1000,1552,81.45,69.61,6.79,1.16,0.32,0.28,701.29
1000,1553,81.49,69.53,6.76,1.15,0.32,0.28,676.3
1000,1554,81.24,69.38,6.76,1.14,0.31,0.28,694.15
1000,1555,81.13,69.24,6.75,1.16,0.31,0.28,691.76
1000,1556,80.93,69.14,6.75,1.16,0.31,0.28,695.32
1000,1557,80.75,69.0,6.73,1.15,0.32,0.28,704.67
1000,1558,80.55,68.85,6.71,1.15,0.32,0.26,700.29
1000,1559,80.35,68.75,6.68,1.15,0.32,0.27,701.66
1000,1560,80.21,68.63,6.63,1.15,0.32,0.27,692.99
1000,1561,80.04,68.5,6.61,1.16,0.32,0.28,702.77
1000,1562,79.99,68.38,6.61,1.16,0.32,0.29,691.36
1000,1563,79.93,68.28,6.59,1.17,0.32,0.29,710.17
1000,1564,79.88,68.18,6.58,1.17,0.32,0.27,685.28
1000,1565,79.52,68.02,6.58,1.16,0.31,0.28,719.11
1000,1566,79.41,67.97,6.56,1.15,0.31,0.27,716.18
1000,1567,79.35,67.91,6.52,1.15,0.31,0.26,705.55
1000,1568,79.38,67.84,6.52,1.13,0.31,0.26,685.84
1000,1569,79.22,67.74,6.5,1.14,0.3,0.27,686.91
1000,1570,79.07,67.65,6.5,1.14,0.3,0.27,704.89
1000,1571,78.92,67.52,6.5,1.13,0.3,0.28,708.14
1000,1572,78.84,67.45,6.47,1.12,0.29,0.28,713.5
1000,1573,78.8,67.34,6.47,1.1,0.29,0.27,701.62
1000,1574,78.8,67.26,6.47,1.1,0.3,0.27,674.08
1000,1575,78.68,67.15,6.46,1.1,0.3,0.27,679.08
1000,1576,78.51,67.07,6.44,1.11,0.3,0.27,702.37
1000,1577,78.43,66.99,6.42,1.12,0.3,0.27,692.86
1000,1578,78.38,66.94,6.41,1.12,0.3,0.27,704.47
1000,1579,78.34,66.88,6.4,1.12,0.3,0.27,696.45
1000,1580,78.16,66.75,6.4,1.12,0.3,0.26,715.53
1000,1581,77.89,66.56,6.39,1.12,0.29,0.26,726.09
1000,1582,77.91,66.48,6.37,1.12,0.29,0.26,709.14
1000,1583,77.75,66.37,6.35,1.11,0.29,0.26,719.64
1000,1584,77.58,66.25,6.33,1.09,0.29,0.26,715.27
1000,1585,77.61,66.17,6.33,1.08,0.3,0.25,693.2
1000,1586,77.5,66.1,6.33,1.05,0.3,0.25,698.7
1000,1587,77.17,65.97,6.33,1.05,0.3,0.25,724.73
1000,1588,77.08,65.88,6.31,1.05,0.3,0.25,729.94
1000,1589,77.03,65.74,6.31,1.05,0.3,0.25,716.75
1000,1590,77.0,65.65,6.31,1.04,0.29,0.25,699.12
1000,1591,76.94,65.56,6.28,1.04,0.29,0.25,691.53
1000,1592,76.86,65.42,6.26,1.05,0.27,0.26,682.66
1000,1593,76.71,65.32,6.23,1.05,0.26,0.26,693.64
1000,1594,76.52,65.25,6.22,1.05,0.25,0.25,708.36
1000,1595,76.46,65.14,6.22,1.0,0.26,0.25,690.29
1000,1596,76.27,65.01,6.23,1.0,0.25,0.23,704.82
1000,1597,76.1,64.95,6.19,0.99,0.25,0.23,692.76
1000,1598,76.05,64.85,6.19,1.0,0.25,0.23,692.75
1000,1599,75.96,64.77,6.19,1.0,0.26,0.23,696.67
1000,1600,75.87,64.69,6.2,1.0,0.26,0.23,694.17
1000,1601,75.88,64.62,6.21,1.0,0.26,0.23,674.96
1000,1602,75.62,64.53,6.17,1.01,0.26,0.22,692.75
1000,1603,75.6,64.43,6.16,1.01,0.27,0.22,685.59
1000,1604,75.34,64.32,6.15,1.0,0.27,0.22,723.8
1000,1605,75.28,64.18,6.15,1.0,0.27,0.21,683.01
1000,1606,75.31,64.1,6.12,1.01,0.27,0.21,656.47
1000,1607,75.22,63.97,6.13,1.03,0.27,0.21,670.04
1000,1608,74.99,63.87,6.11,1.02,0.27,0.21,690.0
1000,1609,74.77,63.75,6.07,1.0,0.27,0.21,705.91
1000,1610,74.71,63.68,6.04,1.0,0.26,0.21,702.24
1000,1611,74.64,63.56,6.02,1.01,0.27,0.19,697.47
1000,1612,74.52,63.46,6.01,1.0,0.26,0.19,698.66
1000,1613,74.28,63.32,5.97,1.0,0.26,0.18,700.08
1000,1614,74.19,63.22,5.96,1.0,0.26,0.17,698.56
1000,1615,74.0,63.08,5.93,1.0,0.26,0.17,708.67
1000,1616,74.1,63.01,5.92,0.99,0.26,0.16,674.11
1000,1617,74.07,62.94,5.89,0.98,0.26,0.16,668.93
1000,1618,73.96,62.86,5.87,0.98,0.25,0.16,670.43
1000,1619,73.76,62.75,5.85,0.97,0.25,0.16,687.31
1000,1620,73.54,62.63,5.81,0.99,0.25,0.15,690.3
1000,1621,73.32,62.57,5.77,0.99,0.25,0.15,722.31
1000,1622,73.34,62.47,5.76,0.99,0.25,0.15,677.12
1000,1623,73.1,62.36,5.72,1.0,0.24,0.15,691.64
1000,1624,72.95,62.33,5.69,1.0,0.24,0.15,684.63
1000,1625,72.83,62.24,5.69,1.0,0.24,0.15,696.97
1000,1626,72.73,62.16,5.68,1.0,0.24,0.15,686.44
1000,1627,72.58,62.03,5.67,1.0,0.23,0.15,674.16
1000,1628,72.3,61.97,5.63,1.0,0.23,0.15,705.69
1000,1629,72.24,61.91,5.63,1.0,0.23,0.15,705.44
1000,1630,72.29,61.84,5.61,1.0,0.23,0.15,690.39
1000,1631,72.31,61.81,5.59,1.0,0.24,0.15,682.45
1000,1632,72.33,61.74,5.57,1.0,0.24,0.15,674.58
1000,1633,72.08,61.63,5.56,1.0,0.25,0.17,692.91
1000,1634,71.99,61.56,5.56,1.0,0.26,0.17,720.32
1000,1635,71.79,61.49,5.54,1.0,0.26,0.16,740.45
1000,1636,71.63,61.37,5.54,1.0,0.26,0.16,744.2
1000,1637,71.57,61.25,5.54,1.0,0.26,0.16,720.46
1000,1638,71.46,61.15,5.54,0.99,0.27,0.16,725.35
1000,1639,71.48,61.08,5.55,0.98,0.27,0.16,702.53
1000,1640,71.39,60.99,5.54,0.96,0.28,0.16,702.3
1000,1641,71.29,60.91,5.5,0.97,0.28,0.16,693.68
1000,1642,71.17,60.8,5.51,0.97,0.29,0.16,697.13
1000,1643,71.06,60.72,5.51,0.97,0.29,0.16,687.91
1000,1644,70.81,60.6,5.48,0.97,0.28,0.17,705.27
1000,1645,70.77,60.51,5.47,0.96,0.29,0.17,716.65
1000,1646,70.72,60.41,5.44,0.97,0.29,0.18,717.7
1000,1647,70.7,60.32,5.41,0.96,0.29,0.18,685.6
1000,1648,70.41,60.21,5.39,0.96,0.29,0.17,724.7
1000,1649,70.26,60.12,5.39,0.96,0.29,0.17,737.89
1000,1650,70.29,60.03,5.38,0.96,0.29,0.17,704.69
1000,1651,70.15,59.96,5.36,0.95,0.28,0.18,697.22
1000,1652,70.01,59.86,5.32,0.95,0.28,0.18,693.5
1000,1653,69.92,59.79,5.31,0.95,0.28,0.18,705.63
1000,1654,69.87,59.71,5.28,0.96,0.28,0.18,703.88
1000,1655,69.71,59.67,5.27,0.96,0.28,0.18,719.49
1000,1656,69.56,59.6,5.23,0.96,0.28,0.18,711.83
1000,1657,69.43,59.55,5.23,0.96,0.28,0.18,718.78
1000,1658,69.29,59.45,5.21,0.96,0.27,0.19,723.76
1000,1659,69.15,59.36,5.21,0.95,0.27,0.18,720.83
1000,1660,69.01,59.21,5.2,0.95,0.27,0.17,717.08
1000,1661,68.98,59.12,5.2,0.95,0.27,0.17,704.96
