n,k,all,A,B,AA,AB,BB,AAA,AAB,ABB,BBB,AAAA,AAAB,AABB,ABBB,BBBB,AAAAA,AAAAB,AAABB,AABBB,ABBBB,BBBBB,max_cycle_len
1000,61,939.0086,442.5865,442.4519,21.5409,4.8331,21.5893,2.0846,0.4901,0.4926,2.0916,0.2618,0.0686,0.0537,0.0651,0.2623,0.0361,0.0101,0.0091,0.0081,0.01,0.0382,3.7488
1000,62,938.009,441.7114,441.5525,21.797,4.8981,21.8688,2.1412,0.504,0.5061,2.1426,0.2731,0.0728,0.056,0.0674,0.2728,0.0382,0.0108,0.0095,0.0087,0.0108,0.0406,3.7759
1000,63,937.0096,440.8389,440.6602,22.0508,4.9575,22.1408,2.1991,0.5187,0.52,2.1951,0.2844,0.076,0.0582,0.0707,0.2837,0.0408,0.0112,0.0096,0.0097,0.012,0.0433,3.8055
1000,64,936.0099,439.9602,439.7681,22.3148,5.0154,22.4137,2.2574,0.5296,0.5342,2.2474,0.2954,0.0796,0.0611,0.0728,0.2966,0.0427,0.0113,0.0098,0.01,0.0129,0.0453,3.8337
1000,65,935.01,439.0878,438.8812,22.569,5.0714,22.6792,2.3193,0.543,0.5456,2.2999,0.3057,0.0825,0.0631,0.0763,0.3131,0.0456,0.0121,0.0106,0.0104,0.0135,0.0473,3.8626
1000,66,934.0102,438.2075,437.9985,22.8313,5.1262,22.9492,2.3723,0.5564,0.5598,2.349,0.3179,0.0862,0.0659,0.0803,0.3246,0.0495,0.0127,0.0114,0.0109,0.0153,0.0503,3.8911
1000,67,933.0105,437.323,437.1293,23.0959,5.1816,23.197,2.4273,0.5686,0.5731,2.4107,0.3313,0.0882,0.0692,0.082,0.3363,0.0516,0.0136,0.0122,0.0114,0.0164,0.054,3.9217
1000,68,932.011,436.4509,436.2534,23.3411,5.2357,23.4539,2.4877,0.5846,0.5871,2.468,0.3445,0.0922,0.071,0.0846,0.3482,0.0546,0.0145,0.0128,0.0122,0.0172,0.0565,3.9507
1000,69,931.0114,435.5777,435.3812,23.5852,5.2943,23.7062,2.5498,0.5996,0.599,2.5235,0.3572,0.0949,0.0734,0.0879,0.3614,0.057,0.0154,0.013,0.0133,0.0179,0.0597,3.9799
1000,70,930.0122,434.6994,434.5105,23.8407,5.3504,23.9586,2.6049,0.6119,0.6141,2.5787,0.3708,0.0986,0.0762,0.0909,0.3739,0.0604,0.0165,0.0135,0.0142,0.0186,0.063,4.0076
1000,71,929.0126,433.8249,433.646,24.0941,5.4049,24.1986,2.659,0.6272,0.6281,2.6359,0.383,0.1029,0.0794,0.0948,0.387,0.0641,0.0173,0.014,0.0155,0.0199,0.067,4.0372
1000,72,928.0126,432.9642,432.7794,24.3307,5.456,24.4366,2.7195,0.643,0.6408,2.696,0.3965,0.1071,0.0826,0.0987,0.4017,0.067,0.0182,0.0142,0.0165,0.0211,0.0695,4.0672
1000,73,927.0128,432.1163,431.8988,24.5652,5.5077,24.6767,2.7773,0.6573,0.6566,2.7598,0.41,0.1103,0.0847,0.103,0.416,0.0701,0.0197,0.0149,0.0173,0.022,0.0726,4.0952
1000,74,926.013,431.2551,431.0245,24.804,5.5652,24.9219,2.8365,0.6686,0.6694,2.8189,0.4238,0.1135,0.0871,0.1078,0.4308,0.0727,0.022,0.0156,0.018,0.0226,0.075,4.1234
1000,75,925.0139,430.3886,430.1738,25.0377,5.6131,25.1518,2.8986,0.6847,0.6822,2.8819,0.4377,0.1172,0.0901,0.1126,0.4424,0.0759,0.0233,0.0164,0.0192,0.0241,0.0784,4.1532
1000,76,924.0146,429.5133,429.3255,25.2784,5.6674,25.3793,2.9579,0.6986,0.6958,2.9418,0.4526,0.1209,0.0938,0.1159,0.4584,0.0797,0.0247,0.0173,0.0193,0.0249,0.0816,4.1801
1000,77,923.0149,428.6481,428.4772,25.5087,5.7195,25.6058,3.0154,0.711,0.7092,3.0045,0.4687,0.1271,0.0976,0.1205,0.4716,0.0841,0.0257,0.0183,0.0198,0.0261,0.0839,4.2116
1000,78,922.015,427.7858,427.6228,25.7384,5.769,25.8375,3.0768,0.7253,0.7245,3.0629,0.484,0.1309,0.1007,0.1249,0.4864,0.0892,0.0268,0.019,0.0205,0.0269,0.0871,4.2376
1000,79,921.0152,426.9225,426.775,25.9652,5.8224,26.0611,3.1412,0.7386,0.7382,3.122,0.4963,0.1362,0.1032,0.1289,0.5013,0.0943,0.0281,0.02,0.0214,0.0277,0.0918,4.2663
1000,80,920.0156,426.0622,425.9337,26.1976,5.867,26.274,3.2013,0.7527,0.7537,3.1846,0.5109,0.1405,0.1064,0.1333,0.5169,0.0971,0.0293,0.0205,0.0226,0.029,0.0962,4.2956
1000,81,919.0161,425.2101,425.0819,26.4182,5.9162,26.4973,3.2616,0.7692,0.7701,3.2437,0.5273,0.1441,0.1101,0.1367,0.5303,0.1013,0.0303,0.0209,0.0239,0.0307,0.1016,4.3252
1000,82,918.0164,424.3694,424.225,26.6305,5.9641,26.7223,3.3226,0.7822,0.7834,3.3049,0.5459,0.1493,0.1133,0.1407,0.5461,0.1055,0.0313,0.0215,0.0248,0.0312,0.1064,4.3546
1000,83,917.0168,423.5252,423.3724,26.8441,6.0121,26.9412,3.3871,0.7967,0.7967,3.3686,0.5591,0.1539,0.1182,0.1451,0.5624,0.1096,0.0322,0.022,0.0263,0.0316,0.1104,4.3811
1000,84,916.017,422.6662,422.535,27.0658,6.0573,27.1542,3.4493,0.8116,0.812,3.4295,0.5762,0.1576,0.1218,0.1492,0.5817,0.1127,0.034,0.0228,0.0272,0.0324,0.1135,4.4071
1000,85,915.0175,421.8237,421.6913,27.2821,6.1048,27.3587,3.5085,0.8244,0.8269,3.4953,0.5925,0.1628,0.1255,0.1543,0.5977,0.1167,0.0348,0.0237,0.0276,0.0345,0.1189,4.4369
1000,86,914.0178,420.9905,420.8301,27.4893,6.1582,27.5775,3.5709,0.8392,0.8415,3.5568,0.6064,0.1666,0.1294,0.1581,0.6156,0.1219,0.0356,0.0248,0.0281,0.0357,0.1234,4.4643
1000,87,913.0189,420.1344,420.0096,27.7086,6.201,27.7745,3.6313,0.8541,0.8538,3.6171,0.6234,0.1702,0.1334,0.1643,0.6329,0.1269,0.0372,0.0257,0.0299,0.0367,0.1289,4.4944
1000,88,912.0194,419.2859,419.177,27.92,6.2451,27.9766,3.6946,0.871,0.8682,3.6827,0.641,0.1734,0.1376,0.169,0.6464,0.1306,0.0384,0.0264,0.031,0.0383,0.1348,4.5212
1000,89,911.0199,418.4585,418.3316,28.1175,6.29,28.1835,3.7557,0.8881,0.8809,3.7448,0.6588,0.1773,0.1419,0.1744,0.6647,0.1347,0.0408,0.0275,0.0321,0.0394,0.1395,4.5496
1000,90,910.0205,417.6164,417.4941,28.3251,6.337,28.3904,3.8174,0.9015,0.8947,3.8043,0.6767,0.1815,0.1457,0.179,0.6837,0.1391,0.0426,0.0292,0.0328,0.0416,0.1431,4.5745
